graph6,polynomial
LpCGQ?@?G?_@?A,"0,0,0,0,0,1,5,27,138,568,2059,6574,18941,50213,123440,285286,623568,1299231,2592878,4982655,9251335,16657683,29161995,49764803,82943687,135272062,216192046,339066936,522446224,791723526,1181068454,1735850949,2515366152,3596140747,5075467143,7075540886,9747661947,13276911669,17886572526,23842786355,31458391835,41096626242,53173293820,68158231853,86574436573,108995936542,136042393596,168372069521,206670791435,251639054060,303974805557,364354675321,433410911380,511707809817,599714556840,697779090102,806099863332,924700798535,1053405859539,1191819565683,1339309055141,1494994559887,1657743381141,1826174317725,1998666572483,2173380553516,2348283024208,2521184029002,2689777112906,2851689746581,3004534355228,3145967157784,3273743794190,3385779164465,3480200184033,3555398740323,3610073519449,3643268920686,3654399461248,3643268920686,3610073519449,3555398740323,3480200184033,3385779164465,3273743794190,3145967157784,3004534355228,2851689746581,2689777112906,2521184029002,2348283024208,2173380553516,1998666572483,1826174317725,1657743381141,1494994559887,1339309055141,1191819565683,1053405859539,924700798535,806099863332,697779090102,599714556840,511707809817,433410911380,364354675321,303974805557,251639054060,206670791435,168372069521,136042393596,108995936542,86574436573,68158231853,53173293820,41096626242,31458391835,23842786355,17886572526,13276911669,9747661947,7075540886,5075467143,3596140747,2515366152,1735850949,1181068454,791723526,522446224,339066936,216192046,135272062,82943687,49764803,29161995,16657683,9251335,4982655,2592878,1299231,623568,285286,123440,50213,18941,6574,2059,568,138,27,5,1"
LpCGQ?@?G?_@?C,"0,0,0,0,0,0,1,16,100,473,1800,5996,17676,47675,118599,276431,608083,1273009,2549939,4913970,9144783,16495169,28920581,49411864,82438558,134559602,215206550,337720569,520638865,789326097,1177937095,1731806730,2510218583,3589655772,5067408867,7065627033,9735620196,13262426572,17869362921,23822527717,31434831696,41069477079,53142375924,68123345219,86535537363,108952959374,135995487549,168321360828,206616659723,251581852520,303915180775,364293205943,433348511601,511645273465,599653016455,697719503054,806043525644,924648729510,1053359427143,1191779757999,1339277180358,1494971464070,1657730212138,1826171645571,1998675287613,2173400874176,2348315478396,2521228430557,2689833597444,2851757671474,3004613465242,3146056386839,3273842496226,3385885914149,3480314023934,3555517939135,3610196911396,3643394591775,3654526112830,3643394591775,3610196911396,3555517939135,3480314023934,3385885914149,3273842496226,3146056386839,3004613465242,2851757671474,2689833597444,2521228430557,2348315478396,2173400874176,1998675287613,1826171645571,1657730212138,1494971464070,1339277180358,1191779757999,1053359427143,924648729510,806043525644,697719503054,599653016455,511645273465,433348511601,364293205943,303915180775,251581852520,206616659723,168321360828,135995487549,108952959374,86535537363,68123345219,53142375924,41069477079,31434831696,23822527717,17869362921,13262426572,9735620196,7065627033,5067408867,3589655772,2510218583,1731806730,1177937095,789326097,520638865,337720569,215206550,134559602,82438558,49411864,28920581,16495169,9144783,4913970,2549939,1273009,608083,276431,118599,47675,17676,5996,1800,473,100,16,1"
LpCGQ?@?G?_@?G,"0,0,0,0,0,1,5,29,132,552,1969,6356,18343,48953,120764,280220,614070,1282757,2564624,4936497,9177249,16542803,28986671,49504785,82563493,134729028,215427258,338010660,521006426,789795046,1178516120,1732525715,2511084212,3590704315,5068640997,7067083456,9737292923,13264358379,17871530128,23824975539,31437514705,41072439432,53145547674,68126768671,86539111959,108956730338,135999319888,168325304293,206620549893,251585747466,303918884861,364296800285,433351772050,511648308175,599655583886,697721745618,806045185332,924649997399,1053360028643,1191779933139,1339276649725,1494970513077,1657728549575,1826169611759,1998672572943,2173397860500,2348311845434,2521224590768,2689829209374,2851753180273,3004608499688,3146051411148,3273837122792,3385880610919,3480308381453,3555512439755,3610191122675,3643388997790,3654520279668,3643388997790,3610191122675,3555512439755,3480308381453,3385880610919,3273837122792,3146051411148,3004608499688,2851753180273,2689829209374,2521224590768,2348311845434,2173397860500,1998672572943,1826169611759,1657728549575,1494970513077,1339276649725,1191779933139,1053360028643,924649997399,806045185332,697721745618,599655583886,511648308175,433351772050,364296800285,303918884861,251585747466,206620549893,168325304293,135999319888,108956730338,86539111959,68126768671,53145547674,41072439432,31437514705,23824975539,17871530128,13264358379,9737292923,7067083456,5068640997,3590704315,2511084212,1732525715,1178516120,789795046,521006426,338010660,215427258,134729028,82563493,49504785,28986671,16542803,9177249,4936497,2564624,1282757,614070,280220,120764,48953,18343,6356,1969,552,132,29,5,1"
LpCGQ?@?G?_@?O,"0,0,0,0,0,0,1,14,102,475,1844,6089,17958,48215,119724,278423,611667,1278795,2559528,4928642,9167340,16528316,28968978,49479755,82533832,134688640,215380435,337949078,520936972,789705821,1178418604,1732403546,2510953891,3590544938,5068476326,7066885237,9737095364,13264124264,17871304796,23824712519,31437272715,41072157940,53145303778,68126484548,86538882651,108956460922,135999125397,168325065371,206620407972,251585555300,303918808879,364296666456,433351772776,511648235776,599655665489,697721735894,806045342260,924650044175,1053360254387,1191780022869,1339276932626,1494970633988,1657728872050,1826169750229,1998672921958,2173398000034,2348312209614,2521224723021,2689829574146,2851753299915,3004608861168,3146051511397,3273837478457,3385880694446,3480308727483,3555512512636,3610191463117,3643389061540,3654520620310,3643389061540,3610191463117,3555512512636,3480308727483,3385880694446,3273837478457,3146051511397,3004608861168,2851753299915,2689829574146,2521224723021,2348312209614,2173398000034,1998672921958,1826169750229,1657728872050,1494970633988,1339276932626,1191780022869,1053360254387,924650044175,806045342260,697721735894,599655665489,511648235776,433351772776,364296666456,303918808879,251585555300,206620407972,168325065371,135999125397,108956460922,86538882651,68126484548,53145303778,41072157940,31437272715,23824712519,17871304796,13264124264,9737095364,7066885237,5068476326,3590544938,2510953891,1732403546,1178418604,789705821,520936972,337949078,215380435,134688640,82533832,49479755,28968978,16528316,9167340,4928642,2559528,1278795,611667,278423,119724,48215,17958,6089,1844,475,102,14,1"
LpCGQ?@?G?_@O?,"0,0,0,0,0,1,5,31,134,562,1969,6360,18305,48881,120546,279862,613346,1281643,2562670,4933669,9172793,16536529,28977493,49492483,82546333,134706836,215397824,337973754,520959252,789737808,1178445300,1732442361,2510984310,3590589703,5068507851,7066935256,9737124903,13264176495,17871329912,23824764597,31437288657,41072208796,53145306842,68126531411,86538871707,108956502324,135999097014,168325103835,206620360587,251585590068,303918745675,364296699133,433351692510,511648272119,599655569178,697721776530,806045235418,924650090321,1053360136603,1191780081361,1339276803753,1494970703119,1657728738731,1826169828989,1998672781595,2173398093470,2348312061146,2521224827164,2689829423710,2851753410899,3004608706374,3146051633842,3273837316600,3385880822719,3480308566567,3555512641865,3610191300151,3643389196252,3654520453704,3643389196252,3610191300151,3555512641865,3480308566567,3385880822719,3273837316600,3146051633842,3004608706374,2851753410899,2689829423710,2521224827164,2348312061146,2173398093470,1998672781595,1826169828989,1657728738731,1494970703119,1339276803753,1191780081361,1053360136603,924650090321,806045235418,697721776530,599655569178,511648272119,433351692510,364296699133,303918745675,251585590068,206620360587,168325103835,135999097014,108956502324,86538871707,68126531411,53145306842,41072208796,31437288657,23824764597,17871329912,13264176495,9737124903,7066935256,5068507851,3590589703,2510984310,1732442361,1178445300,789737808,520959252,337973754,215397824,134706836,82546333,49492483,28977493,16536529,9172793,4933669,2562670,1281643,613346,279862,120546,48881,18305,6360,1969,562,134,31,5,1"
LpCGQ?@?G?_A?C,"0,0,0,0,0,0,9,44,232,853,2928,8728,24134,61439,146849,330901,709627,1454105,2863757,5440310,10005773,17867681,31062123,52681548,87338084,141765394,225627962,352546137,541412625,818004323,1216982411,1784247436,2579748141,3680684892,5185151375,7216119481,9925774708,13499986660,18162888793,24181264975,31868593476,41588393775,53756661922,68842908449,87369620901,109909633908,137081179837,169540263568,207970217175,253068148972,305528464249,366023377909,435180780901,513559863251,601625086437,699719164978,808036127992,926595287718,1055217295735,1193503498511,1340819634224,1496284976494,1658768012700,1826889326535,1999032286113,2173362010446,2347852345468,2520320713055,2688470136356,2849937363084,3002345743876,3143361532621,3270751428474,3382439767487,3476563236088,3551521150193,3606019387206,3639106610731,3650200956822,3639106610731,3606019387206,3551521150193,3476563236088,3382439767487,3270751428474,3143361532621,3002345743876,2849937363084,2688470136356,2520320713055,2347852345468,2173362010446,1999032286113,1826889326535,1658768012700,1496284976494,1340819634224,1193503498511,1055217295735,926595287718,808036127992,699719164978,601625086437,513559863251,435180780901,366023377909,305528464249,253068148972,207970217175,169540263568,137081179837,109909633908,87369620901,68842908449,53756661922,41588393775,31868593476,24181264975,18162888793,13499986660,9925774708,7216119481,5185151375,3680684892,2579748141,1784247436,1216982411,818004323,541412625,352546137,225627962,141765394,87338084,52681548,31062123,17867681,10005773,5440310,2863757,1454105,709627,330901,146849,61439,24134,8728,2928,853,232,44,9"
LpCGQ?@?G?_A?G,"0,0,0,0,0,0,3,24,126,559,2056,6654,19316,51357,126447,292265,638513,1329109,2649739,5085764,9431825,16962829,29663441,50566716,84196354,137184998,219055440,343270357,528509027,800320027,1193066329,1752340582,2537705951,3625983004,5114804125,7126720725,9813422892,13360374418,17991252043,23972542305,31617405010,41289293491,53404152040,68431789697,86895044225,109367545596,136468384295,168854955050,207212015303,252238672634,304631298653,365064641493,434168949359,512506282187,600543588889,698626469080,806951205690,925539609976,1054213916689,1192577156939,1339995560532,1495588868956,1658224634486,1826522429573,1998863075305,2173409131098,2348130338560,2520840174405,2689236300526,2850950549504,3003600174478,3144846162963,3272449075202,3384328346593,3478615238942,3553705269285,3608300284526,3641446852539,3652560989150,3641446852539,3608300284526,3553705269285,3478615238942,3384328346593,3272449075202,3144846162963,3003600174478,2850950549504,2689236300526,2520840174405,2348130338560,2173409131098,1998863075305,1826522429573,1658224634486,1495588868956,1339995560532,1192577156939,1054213916689,925539609976,806951205690,698626469080,600543588889,512506282187,434168949359,365064641493,304631298653,252238672634,207212015303,168854955050,136468384295,109367545596,86895044225,68431789697,53404152040,41289293491,31617405010,23972542305,17991252043,13360374418,9813422892,7126720725,5114804125,3625983004,2537705951,1752340582,1193066329,800320027,528509027,343270357,219055440,137184998,84196354,50566716,29663441,16962829,9431825,5085764,2649739,1329109,638513,292265,126447,51357,19316,6654,2056,559,126,24,3"
LpCGQ?@?G?_A?O,"0,0,0,0,0,0,7,36,194,723,2532,7685,21564,55691,134682,306727,663593,1370367,2716534,5190022,9591936,17201790,30014854,51071213,84910922,138176884,220414501,345100302,530943560,803508061,1197194536,1757609982,2544359683,3634274588,5125030714,7139177189,9828446472,13378279750,18012386444,23997204865,31645912151,41321876226,53441044780,68473097884,86940858117,109417787896,136522946405,168913520063,207274237140,252303962266,304699048089,365133988302,434239036300,512575995578,600611876175,698692028532,807012862488,925595976351,1054263802289,1192619195235,1340028675892,1495611837794,1658236608292,1826522453783,1998850631990,2173383619920,2348091661690,2520788143691,2689171270044,2850872780605,3003510469814,3144745206393,3272338093765,3384208388804,3478487874675,3553571842470,3608162601647,3641306438668,3652419785714,3641306438668,3608162601647,3553571842470,3478487874675,3384208388804,3272338093765,3144745206393,3003510469814,2850872780605,2689171270044,2520788143691,2348091661690,2173383619920,1998850631990,1826522453783,1658236608292,1495611837794,1340028675892,1192619195235,1054263802289,925595976351,807012862488,698692028532,600611876175,512575995578,434239036300,365133988302,304699048089,252303962266,207274237140,168913520063,136522946405,109417787896,86940858117,68473097884,53441044780,41321876226,31645912151,23997204865,18012386444,13378279750,9828446472,7139177189,5125030714,3634274588,2544359683,1757609982,1197194536,803508061,530943560,345100302,220414501,138176884,84910922,51071213,30014854,17201790,9591936,5190022,2716534,1370367,663593,306727,134682,55691,21564,7685,2532,723,194,36,7"
LpCGQ?@?G?_AO?,"0,0,0,0,0,0,5,30,160,647,2314,7239,20630,53999,131602,301619,655149,1357195,2696098,5159754,9547422,17138464,29925692,50949239,84745330,137957660,220126765,344730394,530472164,802918797,1196463550,1756719584,2543283359,3632994644,5123520786,7137423969,9826424918,13375985456,18009801450,23994335995,31642751941,41318448798,53437353172,68469186976,86936744705,109413534574,136518583919,168909130167,207269855334,252299687532,304694919389,365130108770,434235441830,512572792248,600609082487,698689748040,807011093870,925594806819,1054263209813,1192619252891,1340029327576,1495613146442,1658238492306,1826524955845,1998853653206,2173387195878,2348095669616,2520792621657,2689176086026,2850877968717,3003515901520,3144750922725,3272343959119,3384214462376,3478494025863,3553578130762,3608168908271,3641312830738,3652426139334,3641312830738,3608168908271,3553578130762,3478494025863,3384214462376,3272343959119,3144750922725,3003515901520,2850877968717,2689176086026,2520792621657,2348095669616,2173387195878,1998853653206,1826524955845,1658238492306,1495613146442,1340029327576,1192619252891,1054263209813,925594806819,807011093870,698689748040,600609082487,512572792248,434235441830,365130108770,304694919389,252299687532,207269855334,168909130167,136518583919,109413534574,86936744705,68469186976,53437353172,41318448798,31642751941,23994335995,18009801450,13375985456,9826424918,7137423969,5123520786,3632994644,2543283359,1756719584,1196463550,802918797,530472164,344730394,220126765,137957660,84745330,50949239,29925692,17138464,9547422,5159754,2696098,1357195,655149,301619,131602,53999,20630,7239,2314,647,160,30,5"
LpCGQ?@?G?_C?@,"0,0,0,0,0,0,1,18,94,457,1710,5778,17078,46415,115923,271365,598585,1256535,2521685,4867812,9070697,16380289,28745257,49151846,82058364,134016568,214441762,336664293,519199067,787397617,1175384761,1728481496,2505936643,3584219340,5060582721,7057169603,9725251172,13249873282,17854320523,23804716901,31413954566,41045290269,53114629778,68091882037,86500212749,108913753170,135952413841,168274595600,206566418181,251528545926,303859260079,364235330907,433289372271,511585771823,599594043501,697662158570,805988847644,924597928374,1053313596247,1191740125455,1339244774942,1494947417260,1657715380572,1826166939605,1998681288073,2173418181160,2348344299622,2521268992323,2689885693912,2851821105166,3004687609702,3146140640203,3273935824828,3385987360603,3480422221354,3555631638567,3610314514622,3643514668879,3654646931250,3643514668879,3610314514622,3555631638567,3480422221354,3385987360603,3273935824828,3146140640203,3004687609702,2851821105166,2689885693912,2521268992323,2348344299622,2173418181160,1998681288073,1826166939605,1657715380572,1494947417260,1339244774942,1191740125455,1053313596247,924597928374,805988847644,697662158570,599594043501,511585771823,433289372271,364235330907,303859260079,251528545926,206566418181,168274595600,135952413841,108913753170,86500212749,68091882037,53114629778,41045290269,31413954566,23804716901,17854320523,13249873282,9725251172,7057169603,5060582721,3584219340,2505936643,1728481496,1175384761,787397617,519199067,336664293,214441762,134016568,82058364,49151846,28745257,16380289,9070697,4867812,2521685,1256535,598585,271365,115923,46415,17078,5778,1710,457,94,18,1"
LpCGQ?@?G?_C?G,"0,0,0,0,0,1,7,37,174,702,2455,7686,21729,56699,137546,314142,679754,1403961,2780700,5308183,9798979,17553725,30592587,51996947,86353523,140379232,223702342,349919156,537873426,813313600,1210837160,1776315023,2569623226,3667934955,5169266999,7196581230,9901986927,13471374203,18128816198,24141157557,31821845203,41534520572,53695177242,68773523029,87292083663,109823959240,136987460116,169438930679,207861792237,252953556430,305408715477,365899911163,435055095068,513433886235,601500722794,699598731236,807921811552,926489614415,1055122542885,1193422202127,1340753918799,1496237153259,1658739830123,1826882623993,1999048225533,2173401778132,2347916330228,2520409319630,2688582898364,2850073817185,3002504556682,3143541409784,3270950208716,3382655427395,3476792935353,3551762275177,3606268622809,3639360976032,3650456868672,3639360976032,3606268622809,3551762275177,3476792935353,3382655427395,3270950208716,3143541409784,3002504556682,2850073817185,2688582898364,2520409319630,2347916330228,2173401778132,1999048225533,1826882623993,1658739830123,1496237153259,1340753918799,1193422202127,1055122542885,926489614415,807921811552,699598731236,601500722794,513433886235,435055095068,365899911163,305408715477,252953556430,207861792237,169438930679,136987460116,109823959240,87292083663,68773523029,53695177242,41534520572,31821845203,24141157557,18128816198,13471374203,9901986927,7196581230,5169266999,3667934955,2569623226,1776315023,1210837160,813313600,537873426,349919156,223702342,140379232,86353523,51996947,30592587,17553725,9798979,5308183,2780700,1403961,679754,314142,137546,56699,21729,7686,2455,702,174,37,7,1"
LpCGQ?@?G?_C?O,"0,0,0,0,0,0,1,16,104,493,1890,6283,18492,49673,123214,286179,627733,1310475,2618792,5035368,9352676,16840200,29479228,50293691,83801426,136621296,218268173,342183230,527036800,798348389,1190470260,1748958584,2533369139,3620476108,5107914208,7118182515,9802985964,13347735486,17976146642,23954649625,31596480869,41265040670,53376388350,68400289012,86859746283,109328342264,136425394345,168808243709,207161922032,252185474778,304575595231,365006927214,434110090018,512446983852,600484945101,698569352226,806896886360,925489035159,1054168447939,1192537723711,1339963491100,1495564965552,1658210088278,1826517785053,1998869286080,2173426401282,2348159279412,2520880590055,2689288420122,2851013725907,3003674248174,3144930059247,3272542247441,3384429351942,3478723216421,3553818466834,3608417625971,3641566397954,3652681530726,3641566397954,3608417625971,3553818466834,3478723216421,3384429351942,3272542247441,3144930059247,3003674248174,2851013725907,2689288420122,2520880590055,2348159279412,2173426401282,1998869286080,1826517785053,1658210088278,1495564965552,1339963491100,1192537723711,1054168447939,925489035159,806896886360,698569352226,600484945101,512446983852,434110090018,365006927214,304575595231,252185474778,207161922032,168808243709,136425394345,109328342264,86859746283,68400289012,53376388350,41265040670,31596480869,23954649625,17976146642,13347735486,9802985964,7118182515,5107914208,3620476108,2533369139,1748958584,1190470260,798348389,527036800,342183230,218268173,136621296,83801426,50293691,29479228,16840200,9352676,5035368,2618792,1310475,627733,286179,123214,49673,18492,6283,1890,493,104,16,1"
LpCGQ?@?G?_CO?,"0,0,0,0,0,1,7,38,165,660,2272,7122,20201,53043,129374,297342,646748,1342442,2670247,5117151,9478038,17030287,29759046,50700993,84380009,137434107,219385961,343704774,529069103,801035896,1193965018,1753459463,2539076440,3627647322,5116795463,7129083735,9816186272,13363580889,17994921611,23976707729,31622070666,41294478139,53409835637,68437971775,86901677230,109374603375,136475790093,168862658821,207219906790,252246682844,304639292296,365072530315,434176581471,512513564936,600550357636,698632638613,806956614160,925544183867,1054217511007,1192579724626,1339996972515,1495589116450,1658223617492,1826520170107,1998859509389,2173404321160,2348124245084,2520832901471,2689227837772,2850941027332,3003589613177,3144834719234,3272436780924,3384315387019,3478601660847,3553691263716,3608285914141,3641432317798,3652546349540,3641432317798,3608285914141,3553691263716,3478601660847,3384315387019,3272436780924,3144834719234,3003589613177,2850941027332,2689227837772,2520832901471,2348124245084,2173404321160,1998859509389,1826520170107,1658223617492,1495589116450,1339996972515,1192579724626,1054217511007,925544183867,806956614160,698632638613,600550357636,512513564936,434176581471,365072530315,304639292296,252246682844,207219906790,168862658821,136475790093,109374603375,86901677230,68437971775,53409835637,41294478139,31622070666,23976707729,17994921611,13363580889,9816186272,7129083735,5116795463,3627647322,2539076440,1753459463,1193965018,801035896,529069103,343704774,219385961,137434107,84380009,50700993,29759046,17030287,9478038,5117151,2670247,1342442,646748,297342,129374,53043,20201,7122,2272,660,165,38,7,1"
LpCGQ?@?G?_G?@,"0,0,0,0,0,0,1,16,96,459,1754,5871,17360,46955,117048,273357,602169,1262321,2531274,4882484,9093254,16413436,28793654,49219737,82153638,134145606,214615647,336892802,519497174,787777341,1175866270,1729078312,2506671951,3585108506,5061650180,7058427807,9726726340,13251570974,17856262398,23806901703,31416395585,41047971130,53117557632,68095021366,86503558037,108917254718,135956051689,168278300143,206570166430,251532248706,303862888183,364238791420,433292633446,511588734134,599596692535,697664391410,805990664260,924599243039,1053314423491,1191740390325,1339244527210,1494946587178,1657714040484,1826165044263,1998678922418,2173415307018,2348341030840,2521265284787,2689881670614,2851816733607,3004683005628,3146135764761,3273930807059,3385982140900,3480416924903,3555626212068,3610309066343,3643509138644,3654641438730,3643509138644,3610309066343,3555626212068,3480416924903,3385982140900,3273930807059,3146135764761,3004683005628,2851816733607,2689881670614,2521265284787,2348341030840,2173415307018,1998678922418,1826165044263,1657714040484,1494946587178,1339244527210,1191740390325,1053314423491,924599243039,805990664260,697664391410,599596692535,511588734134,433292633446,364238791420,303862888183,251532248706,206570166430,168278300143,135956051689,108917254718,86503558037,68095021366,53117557632,41047971130,31416395585,23806901703,17856262398,13251570974,9726726340,7058427807,5061650180,3585108506,2506671951,1729078312,1175866270,787777341,519497174,336892802,214615647,134145606,82153638,49219737,28793654,16413436,9093254,4882484,2531274,1262321,602169,273357,117048,46955,17360,5871,1754,459,96,16,1"
LpCGQ?@?G?_G?O,"0,0,0,0,0,0,7,36,202,765,2688,8161,22828,58699,141360,320541,690693,1421169,2808074,5349168,9860416,17642068,30719018,52171667,86594266,140701104,224130315,350474732,538589974,814217539,1211971182,1777708754,2571325527,3669976872,5171699800,7199429583,9905302288,13475167050,18133128172,24145980829,31827204581,41540377526,53701539346,68780314294,87299286441,109831464008,136995223031,169446803863,207869720628,252961357598,305416324681,365907133594,435061867242,513440003972,601506151585,699603267982,807925454386,926492188367,1055124083827,1193422560077,1340753191708,1496235211326,1658736819140,1826878453297,1999043075188,2173395573904,2347909298668,2520401384599,2688574305590,2850064501541,3002494759848,3143531054741,3270939550545,3382644359130,3476781704363,3551750773724,3606257076575,3639349264056,3650445226290,3639349264056,3606257076575,3551750773724,3476781704363,3382644359130,3270939550545,3143531054741,3002494759848,2850064501541,2688574305590,2520401384599,2347909298668,2173395573904,1999043075188,1826878453297,1658736819140,1496235211326,1340753191708,1193422560077,1055124083827,926492188367,807925454386,699603267982,601506151585,513440003972,435061867242,365907133594,305416324681,252961357598,207869720628,169446803863,136995223031,109831464008,87299286441,68780314294,53701539346,41540377526,31827204581,24145980829,18133128172,13475167050,9905302288,7199429583,5171699800,3669976872,2571325527,1777708754,1211971182,814217539,538589974,350474732,224130315,140701104,86594266,52171667,30719018,17642068,9860416,5349168,2808074,1421169,690693,320541,141360,58699,22828,8161,2688,765,202,36,7"
LpCGQ?@?G?_GO?,"0,0,0,0,0,0,3,24,128,557,2030,6579,19042,50719,124988,289267,632631,1318473,2630826,5053940,9379508,16879704,29534190,50371467,83906238,136764332,218455233,342430480,527351406,798752289,1190970812,1749584086,2534125437,3621397458,5109001752,7119475867,9804477330,13349468154,17978098954,23956867047,31598922027,41267751688,53379302742,68403453492,86863064957,109331863126,136428989265,168811965919,207165610538,252189193378,304579151717,365010403942,434113266996,512449970658,600487498601,698571618204,806898603648,925490392803,1054169170661,1192538049587,1339963132792,1495564211356,1658208638834,1826515977949,1998866807936,2173423633478,2348155891598,2520877000737,2689284278558,2851009478733,3003669521566,3144925320287,3272537098959,3384424273722,3478717790589,3553813180792,3608412045919,3641561014298,3652675901322,3641561014298,3608412045919,3553813180792,3478717790589,3384424273722,3272537098959,3144925320287,3003669521566,2851009478733,2689284278558,2520877000737,2348155891598,2173423633478,1998866807936,1826515977949,1658208638834,1495564211356,1339963132792,1192538049587,1054169170661,925490392803,806898603648,698571618204,600487498601,512449970658,434113266996,365010403942,304579151717,252189193378,207165610538,168811965919,136428989265,109331863126,86863064957,68403453492,53379302742,41267751688,31598922027,23956867047,17978098954,13349468154,9804477330,7119475867,5109001752,3621397458,2534125437,1749584086,1190970812,798752289,527351406,342430480,218455233,136764332,83906238,50371467,29534190,16879704,9379508,5053940,2630826,1318473,632631,289267,124988,50719,19042,6579,2030,557,128,24,3"
LpCGQ?@?G?g??@,"0,0,0,0,0,0,1,18,98,469,1754,5875,17322,46883,116830,272999,601445,1261207,2529320,4879656,9088798,16407162,28784476,49207435,82136478,134123414,214586213,336855896,519450000,787720103,1175795450,1728994958,2506572049,3584993894,5061517034,7058279607,9726558320,13251389090,17856062182,23806690761,31416169537,41047740494,53117316800,68094784106,86503317785,108917026704,135955828815,168278099685,206569977124,251532091308,303862748997,364238690268,433292553906,511588698078,599596677827,697664422322,805990714346,924599335961,1053314531451,1191740538547,1339244681238,1494946777220,1657714229640,1826165261493,1998679131070,2173415539988,2348341246552,2521265521183,2689881884950,2851816964233,3004683212314,3146135987455,3273931000867,3385982352700,3480417110017,3555626414178,3610309243819,3643509337106,3654641612766,3643509337106,3610309243819,3555626414178,3480417110017,3385982352700,3273931000867,3146135987455,3004683212314,2851816964233,2689881884950,2521265521183,2348341246552,2173415539988,1998679131070,1826165261493,1657714229640,1494946777220,1339244681238,1191740538547,1053314531451,924599335961,805990714346,697664422322,599596677827,511588698078,433292553906,364238690268,303862748997,251532091308,206569977124,168278099685,135955828815,108917026704,86503317785,68094784106,53117316800,41047740494,31416169537,23806690761,17856062182,13251389090,9726558320,7058279607,5061517034,3584993894,2506572049,1728994958,1175795450,787720103,519450000,336855896,214586213,134123414,82136478,49207435,28784476,16407162,9088798,4879656,2529320,1261207,601445,272999,116830,46883,17322,5875,1754,469,98,18,1"
LpCGQ?@?G?g?O?,"0,0,0,0,0,1,9,45,206,784,2665,8116,22641,58369,140586,319332,688462,1417801,2802544,5341269,9848409,17625547,30695435,52140461,86551797,140646800,224059364,350386862,538479098,814084150,1211808258,1777518365,2571099570,3669719789,5171403419,7199101534,9904933713,13474769965,18132693832,24145525989,31826719973,41539885124,53701028840,68779813049,87298781667,109830987746,136994759708,169446389031,207869332853,252961036936,305416043753,365906933689,435061713390,513439940243,601506134730,699603344336,807925571564,926492394907,1055124321117,1193422879261,1340753525571,1496235616771,1658737223319,1826878915911,1999043519855,2173396066886,2347909758986,2520401884466,2688574761302,2850064990967,3002495199282,3143531525564,3270939965768,3382644807715,3476782099239,3551751204071,3606257455963,3639349684788,3650445600272,3639349684788,3606257455963,3551751204071,3476782099239,3382644807715,3270939965768,3143531525564,3002495199282,2850064990967,2688574761302,2520401884466,2347909758986,2173396066886,1999043519855,1826878915911,1658737223319,1496235616771,1340753525571,1193422879261,1055124321117,926492394907,807925571564,699603344336,601506134730,513439940243,435061713390,365906933689,305416043753,252961036936,207869332853,169446389031,136994759708,109830987746,87298781667,68779813049,53701028840,41539885124,31826719973,24145525989,18132693832,13474769965,9904933713,7199101534,5171403419,3669719789,2571099570,1777518365,1211808258,814084150,538479098,350386862,224059364,140646800,86551797,52140461,30695435,17625547,9848409,5341269,2802544,1417801,688462,319332,140586,58369,22641,8116,2665,784,206,45,9,1"
