graph6,polynomial
KpCI?C@?GA?@,"0,0,0,0,0,0,2,23,120,544,1920,6017,16581,41928,97843,214626,445017,880791,1671395,3058435,5414226,9306161,15567998,25407524,40525926,63282020,96869932,145547073,214873196,311988834,445901534,627777723,871230334,1192556622,1610956511,2148608781,2830725566,3685345398,4743118066,6036689989,7600146967,9467902437,11673783602,14249421025,17223053802,20617518947,24448980437,28724729306,33442143860,38586616528,44131120225,50034613135,56242581343,62686231004,69284271608,75943075611,82559790789,89023435036,95219189442,101030171665,106342503797,111047300525,115045929374,118251627163,120594296002,122021173809,122500575142,122021173809,120594296002,118251627163,115045929374,111047300525,106342503797,101030171665,95219189442,89023435036,82559790789,75943075611,69284271608,62686231004,56242581343,50034613135,44131120225,38586616528,33442143860,28724729306,24448980437,20617518947,17223053802,14249421025,11673783602,9467902437,7600146967,6036689989,4743118066,3685345398,2830725566,2148608781,1610956511,1192556622,871230334,627777723,445901534,311988834,214873196,145547073,96869932,63282020,40525926,25407524,15567998,9306161,5414226,3058435,1671395,880791,445017,214626,97843,41928,16581,6017,1920,544,120,23,2"
KpCI?C@?GA?G,"0,0,0,0,0,1,7,43,205,799,2624,7699,20335,49631,112883,242434,494421,965298,1811375,3283549,5766582,9844620,16371527,26582335,42207932,65647024,100132982,149976419,220781935,319753357,455940200,640573835,887291343,1212443656,1635216260,2177813373,2865370483,3725905842,4789908120,6089946527,7659847118,9533889764,11745544635,14326270585,17303873214,20701018912,24533402910,28808204145,33522355137,38661262504,44197539598,50090349158,56284957837,62713011313,69293168924,75932488805,82528230436,88970311185,95144137840,100933866450,106225873997,110912346381,114894831312,118087551278,120420413013,121841448834,122318725450,121841448834,120420413013,118087551278,114894831312,110912346381,106225873997,100933866450,95144137840,88970311185,82528230436,75932488805,69293168924,62713011313,56284957837,50090349158,44197539598,38661262504,33522355137,28808204145,24533402910,20701018912,17303873214,14326270585,11745544635,9533889764,7659847118,6089946527,4789908120,3725905842,2865370483,2177813373,1635216260,1212443656,887291343,640573835,455940200,319753357,220781935,149976419,100132982,65647024,42207932,26582335,16371527,9844620,5766582,3283549,1811375,965298,494421,242434,112883,49631,20335,7699,2624,799,205,43,7,1"
KpCI?C@?GA?O,"0,0,0,0,0,0,2,24,140,604,2132,6537,17841,44558,103247,224735,463582,912898,1725805,3146819,5554994,9523169,15896362,25891411,41226646,64274321,98252275,147435492,217413315,315346064,450273700,633379942,878307407,1201361060,1621759142,2161669160,2846300032,3703650577,4764335930,6060926661,7627436676,9498165655,11706832576,14284922788,17260541187,20656365373,24488419171,28763846047,33479906982,38621890873,44162707174,50061285442,56263129394,62699514508,69289263226,75938921945,82545843670,88999311882,95184780975,100985691024,106288464097,110984545184,114975575604,118175074878,120513141167,121937199049,122415641070,121937199049,120513141167,118175074878,114975575604,110984545184,106288464097,100985691024,95184780975,88999311882,82545843670,75938921945,69289263226,62699514508,56263129394,50061285442,44162707174,38621890873,33479906982,28763846047,24488419171,20656365373,17260541187,14284922788,11706832576,9498165655,7627436676,6060926661,4764335930,3703650577,2846300032,2161669160,1621759142,1201361060,878307407,633379942,450273700,315346064,217413315,147435492,98252275,64274321,41226646,25891411,15896362,9523169,5554994,3146819,1725805,912898,463582,224735,103247,44558,17841,6537,2132,604,140,24,2"
KpCI?C@?GAG?,"0,0,0,0,0,1,7,41,185,727,2394,7097,18909,46589,106697,230752,473167,928340,1749133,3182361,5606154,9597434,15999041,26034171,41417068,64529236,98581116,147861073,217945599,316013489,451084356,634366673,879472449,1202739696,1623342418,2163491727,2848336113,3705931054,4766812228,6063624005,7630278916,9501171906,11709897225,14288060649,17263617572,20659395998,24491243778,28766488887,33482189099,38623853694,44164161218,50062298972,56263510655,62699366711,69288400336,75937487159,82543662540,88996570073,95181318266,100981733592,106283866683,110979569193,114970089044,118169366546,120507088483,121931107910,122409394122,121931107910,120507088483,118169366546,114970089044,110979569193,106283866683,100981733592,95181318266,88996570073,82543662540,75937487159,69288400336,62699366711,56263510655,50062298972,44164161218,38623853694,33482189099,28766488887,24491243778,20659395998,17263617572,14288060649,11709897225,9501171906,7630278916,6063624005,4766812228,3705931054,2848336113,2163491727,1623342418,1202739696,879472449,634366673,451084356,316013489,217945599,147861073,98581116,64529236,41417068,26034171,15999041,9597434,5606154,3182361,1749133,928340,473167,230752,106697,46589,18909,7097,2394,727,185,41,7,1"
KpCI?C@?GC?@,"0,0,0,0,0,0,2,23,128,560,1980,6126,16822,42336,98598,215799,446985,883691,1675872,3064754,5423368,9318552,15584996,25429665,40555088,63318667,96916259,145603555,214941955,312069958,445997278,627887021,871355051,1192695102,1611109333,2148772995,2830901364,3685527869,4743306396,6036879194,7600334351,9468082410,11673954330,14249575689,17223190537,20617633310,24449069342,28724789949,33442176004,38586617157,44131090061,50034553463,56242491337,62686113938,69284129666,75942910844,82559605229,89023234828,95218972887,101029945167,106342267904,111047058309,115045680444,118251377837,120594041403,122020919912,122500320032,122020919912,120594041403,118251377837,115045680444,111047058309,106342267904,101029945167,95218972887,89023234828,82559605229,75942910844,69284129666,62686113938,56242491337,50034553463,44131090061,38586617157,33442176004,28724789949,24449069342,20617633310,17223190537,14249575689,11673954330,9468082410,7600334351,6036879194,4743306396,3685527869,2830901364,2148772995,1611109333,1192695102,871355051,627887021,445997278,312069958,214941955,145603555,96916259,63318667,40555088,25429665,15584996,9318552,5423368,3064754,1675872,883691,446985,215799,98598,42336,16822,6126,1980,560,128,23,2"
KpCI?C@?GC?O,"0,0,0,0,0,1,11,55,253,891,2860,8110,21140,50941,115158,245869,499947,973276,1823280,3300060,5789918,9875699,16413459,26636220,42277758,65733861,100241417,150107115,220939566,319937623,456155558,640817973,887567756,1212748106,1635550206,2178169883,2865749441,3726297161,4790309694,6090347132,7660242082,9534266811,11745899523,14326590187,17304153395,20701249911,24533580027,28808321014,33522410823,38661252549,44197464966,50090211962,56284758177,62712755381,69292860224,75932133834,82527832274,88969881629,95143675297,100933383416,106225370174,110911830777,114894301520,118087019578,120419871284,121840908731,122318181444,121840908731,120419871284,118087019578,114894301520,110911830777,106225370174,100933383416,95143675297,88969881629,82527832274,75932133834,69292860224,62712755381,56284758177,50090211962,44197464966,38661252549,33522410823,28808321014,24533580027,20701249911,17304153395,14326590187,11745899523,9534266811,7660242082,6090347132,4790309694,3726297161,2865749441,2178169883,1635550206,1212748106,887567756,640817973,456155558,319937623,220939566,150107115,100241417,65733861,42277758,26636220,16413459,9875699,5789918,3300060,1823280,973276,499947,245869,115158,50941,21140,8110,2860,891,253,55,11,1"
KpCI?C@?GCG?,"0,0,0,0,0,0,4,30,156,644,2212,6698,18118,45090,104050,226144,465628,916214,1730326,3153796,5564120,9536510,15913182,25914942,41255258,64312830,98297526,147494290,217480186,315430292,450366194,633493210,878427502,1201504338,1621905388,2161839712,2846466794,3703841124,4764513004,6061125742,7627610096,9498358540,11706985890,14285093520,17260658128,20656498788,24488485096,28763930254,33479912308,38621919150,44162647606,50061256718,56263006858,62699433162,69289084566,75938796420,82545619446,88999153058,95184522928,100985509596,106288183380,110984350004,114975281048,118174872808,120512839968,121936994216,122415337720,121936994216,120512839968,118174872808,114975281048,110984350004,106288183380,100985509596,95184522928,88999153058,82545619446,75938796420,69289084566,62699433162,56263006858,50061256718,44162647606,38621919150,33479912308,28763930254,24488485096,20656498788,17260658128,14285093520,11706985890,9498358540,7627610096,6061125742,4764513004,3703841124,2846466794,2161839712,1621905388,1201504338,878427502,633493210,450366194,315430292,217480186,147494290,98297526,64312830,41255258,25914942,15913182,9536510,5564120,3153796,1730326,916214,465628,226144,104050,45090,18118,6698,2212,644,156,30,4"
KpCI?C@?I??@,"0,0,0,0,0,0,2,23,124,552,1952,6078,16722,42184,98318,215411,446365,882835,1674584,3063118,5421068,9315668,15581236,25425157,40549348,63312095,96908307,145594579,214931647,312058898,445984758,627874169,871341179,1192681102,1611095081,2148759439,2830887620,3685515877,4743295216,6036869634,7600326451,9468076958,11673950142,14249574617,17223191333,20617635974,24449074346,28724797001,33442183760,38586627181,44131101265,50034564535,56242503921,62686126730,69284141966,75942923492,82559618053,89023245828,95218985259,101029956319,106342278136,111047068349,115045691044,118251386037,120594051403,122020928840,122500328760,122020928840,120594051403,118251386037,115045691044,111047068349,106342278136,101029956319,95218985259,89023245828,82559618053,75942923492,69284141966,62686126730,56242503921,50034564535,44131101265,38586627181,33442183760,28724797001,24449074346,20617635974,17223191333,14249574617,11673950142,9468076958,7600326451,6036869634,4743295216,3685515877,2830887620,2148759439,1611095081,1192681102,871341179,627874169,445984758,312058898,214931647,145594579,96908307,63312095,40549348,25425157,15581236,9315668,5421068,3063118,1674584,882835,446365,215411,98318,42184,16722,6078,1952,552,124,23,2"
KpCI?C@?I?G?,"0,0,0,0,0,1,9,49,229,849,2756,7940,20828,50477,114364,244791,498275,971022,1820034,3295950,5784298,9868797,16404539,26625656,42264604,65718841,100223461,150087191,220916754,319913323,456128462,640790189,887537990,1212718530,1635519978,2178141369,2865721063,3726272271,4790286584,6090328036,7660226120,9534256057,11745891923,14326588597,17304155683,20701256743,24533591003,28808336266,33522428311,38661273869,44197488634,50090236260,56284784765,62712782281,69292887056,75932160432,82527859336,88969905813,95143701209,100933406784,106225392934,110911851899,114894323804,118087038002,120419892402,121840927471,122318201004,121840927471,120419892402,118087038002,114894323804,110911851899,106225392934,100933406784,95143701209,88969905813,82527859336,75932160432,69292887056,62712782281,56284784765,50090236260,44197488634,38661273869,33522428311,28808336266,24533591003,20701256743,17304155683,14326588597,11745891923,9534256057,7660226120,6090328036,4790286584,3726272271,2865721063,2178141369,1635519978,1212718530,887537990,640790189,456128462,319913323,220916754,150087191,100223461,65718841,42264604,26625656,16404539,9868797,5784298,3295950,1820034,971022,498275,244791,114364,50477,20828,7940,2756,849,229,49,9,1"
KpCO_`??G?_@,"0,0,0,0,1,4,29,118,459,1472,4346,11503,28492,65615,143261,296895,589442,1124199,2071008,3693975,6401994,10802467,17788104,28630499,45118248,69701313,105690719,157461464,230711258,332712994,472613878,661702090,913696716,1244969155,1674742985,2225176101,2921366858,3791189384,4864991925,6175080998,7755024023,9638717446,11859263876,14447642903,17431222584,20832151510,24665686051,28938534093,33647280673,38777008525,44300173332,50175855996,56349436514,62752787036,69304992387,75913661611,82476775866,88885079505,95024917856,100781439947,106042041599,110699912432,114657533449,117829969554,120147813219,121559627036,122033789348,121559627036,120147813219,117829969554,114657533449,110699912432,106042041599,100781439947,95024917856,88885079505,82476775866,75913661611,69304992387,62752787036,56349436514,50175855996,44300173332,38777008525,33647280673,28938534093,24665686051,20832151510,17431222584,14447642903,11859263876,9638717446,7755024023,6175080998,4864991925,3791189384,2921366858,2225176101,1674742985,1244969155,913696716,661702090,472613878,332712994,230711258,157461464,105690719,69701313,45118248,28630499,17788104,10802467,6401994,3693975,2071008,1124199,589442,296895,143261,65615,28492,11503,4346,1472,459,118,29,4,1"
KpCO`@??G?_@,"0,0,0,0,0,1,8,55,245,911,2942,8423,21938,52887,119257,254087,515331,1000896,1870733,3378953,5916881,10074412,16716605,27087668,42935486,66672425,101555156,151911825,223376320,323171863,460379843,646248527,894443930,1221323959,1646092009,2190940034,2880999987,3744249774,4811143477,6114173973,7687096359,9564076675,11778478428,14361615886,17341162757,20739627063,24572566707,28847014532,33559788409,38696192808,44228779939,50116684665,56305192414,62726018271,69297934240,75928171141,82514192003,88946177475,95109804258,100889548136,106172081932,110849918697,114824875970,118011456618,120339759600,121758003116,122234329492,121758003116,120339759600,118011456618,114824875970,110849918697,106172081932,100889548136,95109804258,88946177475,82514192003,75928171141,69297934240,62726018271,56305192414,50116684665,44228779939,38696192808,33559788409,28847014532,24572566707,20739627063,17341162757,14361615886,11778478428,9564076675,7687096359,6114173973,4811143477,3744249774,2880999987,2190940034,1646092009,1221323959,894443930,646248527,460379843,323171863,223376320,151911825,101555156,66672425,42935486,27087668,16716605,10074412,5916881,3378953,1870733,1000896,515331,254087,119257,52887,21938,8423,2942,911,245,55,8,1"
KpCOc@??G?_@,"0,0,0,0,1,4,27,98,387,1218,3664,9793,24690,57683,127745,267997,538074,1035977,1924716,3458457,6032952,10238379,16945804,27399383,43354998,67223715,102271841,152824548,224525866,324592864,462117156,648335996,896924656,1224224205,1649444879,2194755245,2885291898,3749002330,4816343403,6119772424,7693046183,9570292416,11784878082,14368078563,17347575488,20745841492,24578448751,28852401885,33564541329,38700151659,44231817096,50118661924,56306011502,62725579536,69296183677,75925059895,82509720362,88940354525,95102687454,100881204389,106162622943,110839463186,114813581535,117999482592,120327296221,121745235462,122221464892,121745235462,120327296221,117999482592,114813581535,110839463186,106162622943,100881204389,95102687454,88940354525,82509720362,75925059895,69296183677,62725579536,56306011502,50118661924,44231817096,38700151659,33564541329,28852401885,24578448751,20745841492,17347575488,14368078563,11784878082,9570292416,7693046183,6119772424,4816343403,3749002330,2885291898,2194755245,1649444879,1224224205,896924656,648335996,462117156,324592864,224525866,152824548,102271841,67223715,43354998,27399383,16945804,10238379,6032952,3458457,1924716,1035977,538074,267997,127745,57683,24690,9793,3664,1218,387,98,27,4,1"
KpCOa?@?G?_A,"0,0,0,0,1,4,23,94,361,1184,3586,9701,24548,57613,127745,268375,539050,1038273,1929060,3466393,6046196,10259897,16979026,27449361,43427568,67326873,102414539,153018122,224782676,324927468,462544782,648873580,897588618,1225031319,1650410215,2195892389,2886610672,3750508914,4818038151,6121649816,7695093643,9572489780,11787197014,14370483011,17350021914,20748279352,24580822039,28854649627,33566600221,38701957607,44233307820,50119778056,56306699992,62725794166,69295888323,75924228889,82508340542,88938424639,95100220726,100878226391,106159172729,110835590936,114809348445,117994958256,120322558819,121740367754,122216553564,121740367754,120322558819,117994958256,114809348445,110835590936,106159172729,100878226391,95100220726,88938424639,82508340542,75924228889,69295888323,62725794166,56306699992,50119778056,44233307820,38701957607,33566600221,28854649627,24580822039,20748279352,17350021914,14370483011,11787197014,9572489780,7695093643,6121649816,4818038151,3750508914,2886610672,2195892389,1650410215,1225031319,897588618,648873580,462544782,324927468,224782676,153018122,102414539,67326873,43427568,27449361,16979026,10259897,6046196,3466393,1929060,1038273,539050,268375,127745,57613,24548,9701,3586,1184,361,94,23,4,1"
KpCOa?@?G?_C,"0,0,0,0,0,1,12,67,295,1049,3280,9150,23443,55697,124354,262868,529899,1024248,1907260,3434258,5998799,10192903,16884393,27320429,43252586,67096248,102112383,152632301,224293247,324320699,461798329,647974061,896513567,1223771297,1648945963,2194222216,2884723211,3748414303,4815736767,6119167552,7692445383,9569718770,11784333988,14367587790,17347139096,20745482324,24578164866,28852212535,33564440301,38700153991,44231911963,50118859789,56306297358,62725959211,69296639332,75925594486,82510314515,88941009185,95103383865,100881943800,106163388343,110840256883,114814388354,118000305984,120328123549,121746071661,122222298418,121746071661,120328123549,118000305984,114814388354,110840256883,106163388343,100881943800,95103383865,88941009185,82510314515,75925594486,69296639332,62725959211,56306297358,50118859789,44231911963,38700153991,33564440301,28852212535,24578164866,20745482324,17347139096,14367587790,11784333988,9569718770,7692445383,6119167552,4815736767,3748414303,2884723211,2194222216,1648945963,1223771297,896513567,647974061,461798329,324320699,224293247,152632301,102112383,67096248,43252586,27320429,16884393,10192903,5998799,3434258,1907260,1024248,529899,262868,124354,55697,23443,9150,3280,1049,295,67,12,1"
KpCOa?@?G?_G,"0,0,0,0,1,4,25,92,365,1156,3520,9509,24116,56677,126047,265187,533646,1029297,1914758,3444125,6012804,10210671,16908548,27350327,43291458,67143149,102171305,152701250,224377114,324416300,461910758,648098794,896655976,1223924543,1649115795,2194399675,2884913632,3748606798,4815936687,6119361940,7692640133,9569899434,11784506762,14367738035,17347273988,20745586958,24578248065,28852260437,33564463157,38700139335,44231871486,50118782644,56306196528,62725825154,69296485675,75925413169,82510119126,88940792267,95103158332,100881702589,106163143507,110840000916,114814132243,118000042400,120327862395,121745805008,122222035748,121745805008,120327862395,118000042400,114814132243,110840000916,106163143507,100881702589,95103158332,88940792267,82510119126,75925413169,69296485675,62725825154,56306196528,50118782644,44231871486,38700139335,33564463157,28852260437,24578248065,20745586958,17347273988,14367738035,11784506762,9569899434,7692640133,6119361940,4815936687,3748606798,2884913632,2194399675,1649115795,1223924543,896655976,648098794,461910758,324416300,224377114,152701250,102171305,67143149,43291458,27350327,16908548,10210671,6012804,3444125,1914758,1029297,533646,265187,126047,56677,24116,9509,3520,1156,365,92,25,4,1"
KpCOa?@?G?g?,"0,0,0,0,0,1,10,65,281,1035,3245,9111,23393,55686,124361,263038,530271,1025013,1908594,3436623,6002461,10198554,16892602,27332155,43268648,67117918,102140672,152668667,224338862,324377023,461866209,648054641,896607333,1223878715,1649066823,2194355966,2884868453,3748569513,4815899473,6119335004,7692614278,9569885471,11784494702,14367738694,17347276329,20745601915,24578263660,28852287747,33564489749,38700176186,44231906162,50118825486,56306235512,62725870839,69296526170,75925458561,82510158472,88940835528,95103195586,100881743053,106163177509,110840038049,114814163736,118000077046,120327892041,121745838453,122222064626,121745838453,120327892041,118000077046,114814163736,110840038049,106163177509,100881743053,95103195586,88940835528,82510158472,75925458561,69296526170,62725870839,56306235512,50118825486,44231906162,38700176186,33564489749,28852287747,24578263660,20745601915,17347276329,14367738694,11784494702,9569885471,7692614278,6119335004,4815899473,3748569513,2884868453,2194355966,1649066823,1223878715,896607333,648054641,461866209,324377023,224338862,152668667,102140672,67117918,43268648,27332155,16892602,10198554,6002461,3436623,1908594,1025013,530271,263038,124361,55686,23393,9111,3245,1035,281,65,10,1"
KpCOa?@?G@?C,"0,0,0,0,0,6,26,140,484,1592,4552,11980,29258,67124,145546,300778,595200,1133106,2083680,3712356,6426954,10836754,17832978,28689132,45192098,69793670,105802534,157595490,230866998,332891358,472812070,661918104,913924210,1245202106,1674970818,2225388374,2921549272,3791327718,4865069454,6175081904,7754932022,9638518780,11858946750,14447198882,17430648844,20831450286,24664866516,28937611322,33646277594,38775953178,44299101540,50174805830,56348451044,62751908704,69304264894,75913123032,82476461608,88885014674,95025120796,100781916126,106042787648,110700910656,114658757426,117831379866,120149364316,121561264812,122035457392,121561264812,120149364316,117831379866,114658757426,110700910656,106042787648,100781916126,95025120796,88885014674,82476461608,75913123032,69304264894,62751908704,56348451044,50174805830,44299101540,38775953178,33646277594,28937611322,24664866516,20831450286,17430648844,14447198882,11858946750,9638518780,7754932022,6175081904,4865069454,3791327718,2921549272,2225388374,1674970818,1245202106,913924210,661918104,472812070,332891358,230866998,157595490,105802534,69793670,45192098,28689132,17832978,10836754,6426954,3712356,2083680,1133106,595200,300778,145546,67124,29258,11980,4552,1592,484,140,26,6"
