graph6,polynomial
MpH?GCC?I??@O???_,"0,0,0,0,0,0,1,11,68,353,1476,5327,17115,49691,132869,330794,774854,1720010,3643006,7398714,14477082,27389135,50269933,89746990,156234722,265733955,442408696,722051427,1156872567,1821748382,2822578812,4306886379,6477567015,9609852947,14072694359,20354429405,29094224515,41118801266,57486144547,79535084062,108942586035,147786686353,198616892737,264528694309,349243829082,457191297574,593590532862,764529771475,977040767205,1239160925178,1559983894287,1949687826345,2419542761799,2981884909200,3650060303184,4438325072788,5361706682203,6435813842372,7676602472606,9100086986276,10722008193011,12557449965293,14620420478567,16923393712985,19476831908234,22288688423216,25363915814452,28703982176270,32306423233014,36164435420382,40266538201038,44596311043694,49132231155707,53847615579681,58710688481350,63684772829102,68728619711727,73796868121375,78840638597548,83808246529152,88646027909139,93299256106956,97713132970203,101833827050882,105609534700353,108991534229886,111935204634240,114400979735270,116355209680169,117770905076107,118628339940022,118915497064782,118628339940022,117770905076107,116355209680169,114400979735270,111935204634240,108991534229886,105609534700353,101833827050882,97713132970203,93299256106956,88646027909139,83808246529152,78840638597548,73796868121375,68728619711727,63684772829102,58710688481350,53847615579681,49132231155707,44596311043694,40266538201038,36164435420382,32306423233014,28703982176270,25363915814452,22288688423216,19476831908234,16923393712985,14620420478567,12557449965293,10722008193011,9100086986276,7676602472606,6435813842372,5361706682203,4438325072788,3650060303184,2981884909200,2419542761799,1949687826345,1559983894287,1239160925178,977040767205,764529771475,593590532862,457191297574,349243829082,264528694309,198616892737,147786686353,108942586035,79535084062,57486144547,41118801266,29094224515,20354429405,14072694359,9609852947,6477567015,4306886379,2822578812,1821748382,1156872567,722051427,442408696,265733955,156234722,89746990,50269933,27389135,14477082,7398714,3643006,1720010,774854,330794,132869,49691,17115,5327,1476,353,68,11,1"
MpH?GCC?I??@O?O??,"0,0,0,0,0,1,7,45,198,809,2806,8987,26130,70780,178748,426430,964068,2081258,4306014,8580157,16517877,30828072,55920270,98836439,170550173,287870078,476020819,772268553,1230709234,1928748220,2975441121,4522409393,6777535938,10022337091,14633217015,21107633275,30095286170,42435413238,59200048760,81744214896,111762485201,151352525986,203084399707,270075640588,356069963940,465518775431,603662271537,776608231431,991404141590,1256099734448,1579794528198,1972666584577,2445976534673,3012042624974,3684180930619,4476606902266,5404293363588,6482782477823,7727948997178,9155714613433,10781713962304,12620915544273,14687202072699,16992917430513,19548389305084,22361438533878,25436888275923,28776087507493,32376464771841,36231128499405,40328531033584,44652212204661,49180638181601,53887148781454,58740024657620,63702682106060,68734000580546,73788783051033,78818345849342,83771229850968,88594020501418,93232259973475,97631431030988,101737988753310,105500413596979,108870258102792,111803157750188,114259777759942,116206667916528,117617000601892,118471169144698,118757229266042,118471169144698,117617000601892,116206667916528,114259777759942,111803157750188,108870258102792,105500413596979,101737988753310,97631431030988,93232259973475,88594020501418,83771229850968,78818345849342,73788783051033,68734000580546,63702682106060,58740024657620,53887148781454,49180638181601,44652212204661,40328531033584,36231128499405,32376464771841,28776087507493,25436888275923,22361438533878,19548389305084,16992917430513,14687202072699,12620915544273,10781713962304,9155714613433,7727948997178,6482782477823,5404293363588,4476606902266,3684180930619,3012042624974,2445976534673,1972666584577,1579794528198,1256099734448,991404141590,776608231431,603662271537,465518775431,356069963940,270075640588,203084399707,151352525986,111762485201,81744214896,59200048760,42435413238,30095286170,21107633275,14633217015,10022337091,6777535938,4522409393,2975441121,1928748220,1230709234,772268553,476020819,287870078,170550173,98836439,55920270,30828072,16517877,8580157,4306014,2081258,964068,426430,178748,70780,26130,8987,2806,809,198,45,7,1"
MpH?GCC?I?G?O?O??,"0,0,0,0,1,4,32,119,516,1711,5524,15876,43064,108751,260551,592346,1288644,2689165,5409642,10518561,19833967,36352749,64920986,113181809,192976536,322279817,527930035,849307816,1343331970,2091013978,3206069114,4845925996,7225745190,10635886334,15463519812,22218849280,31566648552,44363525870,61701448468,84957742507,115851761965,156507986162,209525173250,278050663568,365858590133,477430225992,618034197952,793803708145,1011807388436,1280109943797,1607818123177,2005107411899,2483224407495,3054459880648,3732087539009,4530264036405,5463886077084,6548401675847,7799573478649,9233193595934,10864750952607,12709054182664,14779814777061,17089197568701,19647347632008,22461904544312,25537516967373,28875372040044,32472755119968,36322656250013,40413439993748,44728594503523,49246575044322,53940755232769,58779496862530,63726346178170,68740361313849,73776571088158,78786561632091,83719182828994,88521362079603,93139008806037,97517989604903,101605150228112,105349358460616,108702540223535,111620680124646,114064758155271,116001595541531,117404584621583,118254280803965,118538838984448,118254280803965,117404584621583,116001595541531,114064758155271,111620680124646,108702540223535,105349358460616,101605150228112,97517989604903,93139008806037,88521362079603,83719182828994,78786561632091,73776571088158,68740361313849,63726346178170,58779496862530,53940755232769,49246575044322,44728594503523,40413439993748,36322656250013,32472755119968,28875372040044,25537516967373,22461904544312,19647347632008,17089197568701,14779814777061,12709054182664,10864750952607,9233193595934,7799573478649,6548401675847,5463886077084,4530264036405,3732087539009,3054459880648,2483224407495,2005107411899,1607818123177,1280109943797,1011807388436,793803708145,618034197952,477430225992,365858590133,278050663568,209525173250,156507986162,115851761965,84957742507,61701448468,44363525870,31566648552,22218849280,15463519812,10635886334,7225745190,4845925996,3206069114,2091013978,1343331970,849307816,527930035,322279817,192976536,113181809,64920986,36352749,19833967,10518561,5409642,2689165,1288644,592346,260551,108751,43064,15876,5524,1711,516,119,32,4,1"
MpH?GCC@?G?_@?@??,"0,0,0,0,0,6,40,223,922,3257,10177,28983,75974,186163,430727,947596,1994256,4035602,7884342,14921586,27438069,49142288,85912473,146879835,245970087,404047517,651872113,1034080099,1614503022,2483140031,3765195458,5632598272,8318542843,12135527251,17497499738,24946636222,35185331264,49113836703,67874003874,92899304641,125971237610,169281891875,225502155974,297854647267,390190114746,507065457727,653821082702,836654802400,1062688898058,1340026527079,1677793223625,2086158902765,2576335524801,3160545667157,3851957182858,4664579657165,5613118950009,6712786976804,7979064850478,9427419194041,11072972706015,12930132061065,15012178077509,17330825133579,19895758704717,22714162037764,25790244448520,29124785345938,32714709266116,36552707720063,40626923691090,44920714441640,49412507038789,54075759200002,58879035977185,63786209671532,68756787053613,73746364229110,78707205304229,83588936738826,88339345387414,92905263949661,97233523915185,101271953249597,104970393565214,108281709654122,111162763848503,113575327762881,115486905054126,116871441209432,117709899147829,117990683255420,117709899147829,116871441209432,115486905054126,113575327762881,111162763848503,108281709654122,104970393565214,101271953249597,97233523915185,92905263949661,88339345387414,83588936738826,78707205304229,73746364229110,68756787053613,63786209671532,58879035977185,54075759200002,49412507038789,44920714441640,40626923691090,36552707720063,32714709266116,29124785345938,25790244448520,22714162037764,19895758704717,17330825133579,15012178077509,12930132061065,11072972706015,9427419194041,7979064850478,6712786976804,5613118950009,4664579657165,3851957182858,3160545667157,2576335524801,2086158902765,1677793223625,1340026527079,1062688898058,836654802400,653821082702,507065457727,390190114746,297854647267,225502155974,169281891875,125971237610,92899304641,67874003874,49113836703,35185331264,24946636222,17497499738,12135527251,8318542843,5632598272,3765195458,2483140031,1614503022,1034080099,651872113,404047517,245970087,146879835,85912473,49142288,27438069,14921586,7884342,4035602,1994256,947596,430727,186163,75974,28983,10177,3257,922,223,40,6"
MpH?GCC@?G?_@?O??,"0,0,0,0,0,3,23,120,530,1956,6405,18984,51783,131328,313607,709478,1531387,3169562,6319164,12178551,22763253,41373337,73297193,126825031,214709977,356204441,579891605,927509839,1459096137,2259745120,3448417773,5189201950,7705579786,11298179214,16366644485,23436143096,33189129369,46502810492,64492794668,88563127006,120462855839,162348907809,216854811936,287164370207,377089028413,491147124176,634642742483,813741347651,1035538816853,1308120024406,1640602649678,2043161567887,2527028912296,3104464910909,3788694606658,4593806054907,5534606124182,6626430937957,7884909018261,9325676734991,10964047138923,12814635179960,14890944206314,17204920717090,19766486383536,22583058318201,25659070333369,28995509438473,32589483084598,36433833171238,40516813089777,44821843575938,49327362204885,54006779404528,58828551756513,63756380167639,68749537305592,73763324585707,78749655025713,83657753831227,88434964562113,93027644388858,97382128400014,101445739724771,105167819861580,108500751751464,111400947503236,113829772866178,115754381738755,117148436182244,117992690371913,118275420902544,117992690371913,117148436182244,115754381738755,113829772866178,111400947503236,108500751751464,105167819861580,101445739724771,97382128400014,93027644388858,88434964562113,83657753831227,78749655025713,73763324585707,68749537305592,63756380167639,58828551756513,54006779404528,49327362204885,44821843575938,40516813089777,36433833171238,32589483084598,28995509438473,25659070333369,22583058318201,19766486383536,17204920717090,14890944206314,12814635179960,10964047138923,9325676734991,7884909018261,6626430937957,5534606124182,4593806054907,3788694606658,3104464910909,2527028912296,2043161567887,1640602649678,1308120024406,1035538816853,813741347651,634642742483,491147124176,377089028413,287164370207,216854811936,162348907809,120462855839,88563127006,64492794668,46502810492,33189129369,23436143096,16366644485,11298179214,7705579786,5189201950,3448417773,2259745120,1459096137,927509839,579891605,356204441,214709977,126825031,73297193,41373337,22763253,12178551,6319164,3169562,1531387,709478,313607,131328,51783,18984,6405,1956,530,120,23,3"
MpH?GCC@?G?_O???_,"0,0,0,0,0,0,7,48,268,1111,3974,12534,35950,94944,234482,545997,1208190,2555376,5192017,10175613,19303982,35553703,63736897,111462659,190519166,318827629,523148686,842785548,1334549254,2079346838,3190754995,4826070582,7200287230,10603612860,15423032439,22168592285,31504881529,44288365823,61610854928,84849579714,115723795325,156357966914,209350853456,277849895209,365629356447,477170758046,617743013754,793479733451,1011450002054,1279719085943,1607394336390,2004651933555,2482739184739,3053947628497,3731551736169,4529708927040,5463316630514,6547823548176,7798992926911,9232617383649,10864186243795,12708508396651,14779295460150,17088712233180,19646903610064,22461508813027,25537176038747,28875091782248,32472540671832,36322511897235,40413369119380,44728599495409,49246657324403,53940915207325,58779733991266,63726658996481,68740747533938,73777027647524,78787084853918,83719768479675,88522005513977,93139705065789,97518733542480,101605936564093,105350181910175,108703395522639,111621562093050,114065661718653,116002515750845,117405516619136,118255219842802,118539780364774,118255219842802,117405516619136,116002515750845,114065661718653,111621562093050,108703395522639,105350181910175,101605936564093,97518733542480,93139705065789,88522005513977,83719768479675,78787084853918,73777027647524,68740747533938,63726658996481,58779733991266,53940915207325,49246657324403,44728599495409,40413369119380,36322511897235,32472540671832,28875091782248,25537176038747,22461508813027,19646903610064,17088712233180,14779295460150,12708508396651,10864186243795,9232617383649,7798992926911,6547823548176,5463316630514,4529708927040,3731551736169,3053947628497,2482739184739,2004651933555,1607394336390,1279719085943,1011450002054,793479733451,617743013754,477170758046,365629356447,277849895209,209350853456,156357966914,115723795325,84849579714,61610854928,44288365823,31504881529,22168592285,15423032439,10603612860,7200287230,4826070582,3190754995,2079346838,1334549254,842785548,523148686,318827629,190519166,111462659,63736897,35553703,19303982,10175613,5192017,2555376,1208190,545997,234482,94944,35950,12534,3974,1111,268,48,7"
MpH?GCC@?G?_O?O??,"0,0,0,0,0,3,19,95,408,1493,4936,14830,41094,106066,257640,592335,1298108,2724348,5500539,10723275,20252178,37155539,66383980,115744729,197312455,329405389,539337374,867153248,1370663840,2132079520,3266676593,4933908190,7351498002,10813022732,15709611273,22556287601,32023588017,44974927092,62510173626,86015696621,117221019123,158261874602,211749229246,280843405260,369332017304,481709961469,623259174807,800125309281,1019387947134,1289120518138,1618435489446,2017510209583,2497588435570,3070952542976,3750861499402,4551450153628,5487585794951,6574679015760,7828446888159,9264627908262,10898649782103,12745253071769,14818075467333,17129203732255,19688702412963,22504130233167,25580057068932,28917595936058,32513965478117,36362099216005,40450318082781,44762082051022,49275835917294,53964962420679,58797853441540,63738107089391,68744855265555,73773221918189,78774908364187,83698897702383,88492265849345,93101082713345,97471383403810,101550185895171,105286529267620,108632505049791,111544253015694,113982893360241,115915368350217,117315168557510,118162921809579,118446827368872,118162921809579,117315168557510,115915368350217,113982893360241,111544253015694,108632505049791,105286529267620,101550185895171,97471383403810,93101082713345,88492265849345,83698897702383,78774908364187,73773221918189,68744855265555,63738107089391,58797853441540,53964962420679,49275835917294,44762082051022,40450318082781,36362099216005,32513965478117,28917595936058,25580057068932,22504130233167,19688702412963,17129203732255,14818075467333,12745253071769,10898649782103,9264627908262,7828446888159,6574679015760,5487585794951,4551450153628,3750861499402,3070952542976,2497588435570,2017510209583,1618435489446,1289120518138,1019387947134,800125309281,623259174807,481709961469,369332017304,280843405260,211749229246,158261874602,117221019123,86015696621,62510173626,44974927092,32023588017,22556287601,15709611273,10813022732,7351498002,4933908190,3266676593,2132079520,1370663840,867153248,539337374,329405389,197312455,115744729,66383980,37155539,20252178,10723275,5500539,2724348,1298108,592335,257640,106066,41094,14830,4936,1493,408,95,19,3"
MpH?GCC@?GG??@??_,"0,0,0,0,0,0,3,23,138,642,2470,8334,25149,69513,178034,427770,971769,2102604,4355505,8681454,16711795,31176857,56523319,99839195,172169813,290413204,479923671,778125059,1239331621,1941209009,2993154459,4547191091,6811706873,10068794165,14695559866,21190240561,30203447318,42575401086,59379242617,81971140619,112046909931,151705442956,203518054058,270603435686,356706393043,466279206829,604562769401,777665209504,992634036126,1257518534456,1581417320691,1974506956144,2448046024118,3014350055195,3686731796889,4479402712954,5407331059988,6486053839299,7731440193497,9159405795425,10785578999126,12624921901193,14691310848713,16997083543799,19552561885026,22365561487579,25440901004206,28779925845149,32380062033526,36234416683768,40331442120488,44654679571365,49182597977329,53888541419907,58740796187927,63702785570215,68733397225023,73787443476387,78816250873585,83768371311684,88590401733643,93227896123049,97626349069046,101732227334518,105494022537651,108863297768917,111795698115385,114251897319408,116198452367995,117608541467953,118462562132091,118748572676648,118462562132091,117608541467953,116198452367995,114251897319408,111795698115385,108863297768917,105494022537651,101732227334518,97626349069046,93227896123049,88590401733643,83768371311684,78816250873585,73787443476387,68733397225023,63702785570215,58740796187927,53888541419907,49182597977329,44654679571365,40331442120488,36234416683768,32380062033526,28779925845149,25440901004206,22365561487579,19552561885026,16997083543799,14691310848713,12624921901193,10785578999126,9159405795425,7731440193497,6486053839299,5407331059988,4479402712954,3686731796889,3014350055195,2448046024118,1974506956144,1581417320691,1257518534456,992634036126,777665209504,604562769401,466279206829,356706393043,270603435686,203518054058,151705442956,112046909931,81971140619,59379242617,42575401086,30203447318,21190240561,14695559866,10068794165,6811706873,4547191091,2993154459,1941209009,1239331621,778125059,479923671,290413204,172169813,99839195,56523319,31176857,16711795,8681454,4355505,2102604,971769,427770,178034,69513,25149,8334,2470,642,138,23,3"
MpH?GCC@?GG??@?@?,"0,0,0,0,0,0,4,31,190,819,3059,9925,29138,78586,197613,467401,1048981,2246464,4615162,9135018,17483802,32456947,58600255,103137061,177308903,298275996,491757008,795650639,1264908879,1978008184,3045398843,4620413033,6913086891,10207510721,14883236926,21441392074,30536021963,43011303115,59944937614,82698195964,112972593541,152873191027,204977942702,272412446410,358928603512,468985676206,607831271366,781579553795,997283147407,1262995044375,1587815843819,1981921825210,2456568700398,3024066000570,3697717059086,4491720081125,5421026055474,6501150452589,7747936696913,9177270569371,10804746721344,12645290114474,14712737233282,17019383919617,19575509293335,22388886327352,25464292512135,28803034891804,32402505412488,36255782759124,40351297967745,44672579327503,49198092405860,53901188343990,58750171672940,63708495360017,68735088323730,73784815260054,78809065576177,83756463305319,88573685470265,93206372127114,97600108040823,101701451801234,105458986224806,108824362326234,111753307548259,114206569839619,116150770294375,117559139017155,118412111833562,118697770443860,118412111833562,117559139017155,116150770294375,114206569839619,111753307548259,108824362326234,105458986224806,101701451801234,97600108040823,93206372127114,88573685470265,83756463305319,78809065576177,73784815260054,68735088323730,63708495360017,58750171672940,53901188343990,49198092405860,44672579327503,40351297967745,36255782759124,32402505412488,28803034891804,25464292512135,22388886327352,19575509293335,17019383919617,14712737233282,12645290114474,10804746721344,9177270569371,7747936696913,6501150452589,5421026055474,4491720081125,3697717059086,3024066000570,2456568700398,1981921825210,1587815843819,1262995044375,997283147407,781579553795,607831271366,468985676206,358928603512,272412446410,204977942702,152873191027,112972593541,82698195964,59944937614,43011303115,30536021963,21441392074,14883236926,10207510721,6913086891,4620413033,3045398843,1978008184,1264908879,795650639,491757008,298275996,177308903,103137061,58600255,32456947,17483802,9135018,4615162,2246464,1048981,467401,197613,78586,29138,9925,3059,819,190,31,4"
MpH?GCC@?GG??@O??,"0,0,0,0,0,0,4,30,170,758,2825,9322,27703,75587,191713,457119,1031821,2220500,4578926,9090518,17438576,32432706,58638902,103319689,177773742,299254602,493613605,798950905,1270491890,1987104115,3059757093,4642484723,6946226778,10256253078,14953583617,21541191635,30675361993,43202986496,60204961183,83046309956,113432815805,153474382480,205754293952,273403954117,360181391006,470552250447,609770504706,783956525369,1000168631813,1266464744637,1591949191349,1986800485538,2462274555373,3030678828866,3705311727354,4500363434315,5430773411097,6512041974313,7759993492228,9190490894021,10819102221912,12660722421956,14729154919021,17036660205316,19593480400364,22407350916228,25483012127768,28821735681101,32420881039351,36273498798945,40367997438902,44687889615506,49211633234078,53912580772897,58759047722034,63714508268684,68737922766983,73784197542097,78804773192680,83748333689960,88561623379034,93190355684910,97580192736407,101677772612942,105431757454286,108793875260470,111719925697243,114170722229469,116112942509413,117519862662540,118371952438222,118657314387972,118371952438222,117519862662540,116112942509413,114170722229469,111719925697243,108793875260470,105431757454286,101677772612942,97580192736407,93190355684910,88561623379034,83748333689960,78804773192680,73784197542097,68737922766983,63714508268684,58759047722034,53912580772897,49211633234078,44687889615506,40367997438902,36273498798945,32420881039351,28821735681101,25483012127768,22407350916228,19593480400364,17036660205316,14729154919021,12660722421956,10819102221912,9190490894021,7759993492228,6512041974313,5430773411097,4500363434315,3705311727354,3030678828866,2462274555373,1986800485538,1591949191349,1266464744637,1000168631813,783956525369,609770504706,470552250447,360181391006,273403954117,205754293952,153474382480,113432815805,83046309956,60204961183,43202986496,30675361993,21541191635,14953583617,10256253078,6946226778,4642484723,3059757093,1987104115,1270491890,798950905,493613605,299254602,177773742,103319689,58638902,32432706,17438576,9090518,4578926,2220500,1031821,457119,191713,75587,27703,9322,2825,758,170,30,4"
MpH?GCC@?GG?O?O??,"0,0,0,0,0,3,19,93,398,1429,4705,14063,38936,100536,244597,563691,1238815,2607368,5279665,10321624,19545632,35948993,64377955,112488933,192143938,321365556,527064222,848743643,1343500063,2092612996,3210166752,4854108067,7240283223,10659963004,15501484068,22276533024,31651717616,44485892595,61873712161,85195675459,116174807864,156939770941,210093988543,278789911887,366807145199,478632679640,619540956070,795670879167,1014096437422,1282887059891,1611153273237,2009073032495,2487893746993,3059904945356,3738376686627,4537459212441,5472039770438,6557553623796,7809747254635,9244393132830,10876957172702,12722221851483,14793869744732,17104034530513,19662828605679,22477858167304,25553738768800,28891625785543,32488775311146,36338151800546,40428099105663,44742090657982,49258574018549,53950923009943,58787508209955,63731893651765,68743164444345,73776385421850,78783187302243,83712472366682,88511227135597,93125425502499,97501002282734,101584873378088,105325976687915,108676306213509,111591910578973,114033827763732,115968929180643,117370647973572,118219569661106,118503867601328,118219569661106,117370647973572,115968929180643,114033827763732,111591910578973,108676306213509,105325976687915,101584873378088,97501002282734,93125425502499,88511227135597,83712472366682,78783187302243,73776385421850,68743164444345,63731893651765,58787508209955,53950923009943,49258574018549,44742090657982,40428099105663,36338151800546,32488775311146,28891625785543,25553738768800,22477858167304,19662828605679,17104034530513,14793869744732,12722221851483,10876957172702,9244393132830,7809747254635,6557553623796,5472039770438,4537459212441,3738376686627,3059904945356,2487893746993,2009073032495,1611153273237,1282887059891,1014096437422,795670879167,619540956070,478632679640,366807145199,278789911887,210093988543,156939770941,116174807864,85195675459,61873712161,44485892595,31651717616,22276533024,15501484068,10659963004,7240283223,4854108067,3210166752,2092612996,1343500063,848743643,527064222,321365556,192143938,112488933,64377955,35948993,19545632,10321624,5279665,2607368,1238815,563691,244597,100536,38936,14063,4705,1429,398,93,19,3"
MpH?GCC@A??@?@?A?,"0,0,0,0,0,0,0,8,70,402,1727,6254,19838,56889,149869,368306,852265,1872147,3928023,7914259,15376678,28915230,52787950,93806809,162632922,275623227,457402910,744404381,1189646357,1869087094,2889956772,4401506472,6608699560,9789373396,14315519975,20679195905,29523786937,41681033167,58214442932,80469216567,110129104620,149279713111,200478279458,266828600394,352060432000,460610956490,597706850567,769443141268,982856549796,1245988228183,1567932721373,1958866955190,2430055834958,2993827453957,3663514839811,4453357493217,5378360690538,6454107053347,7696520717011,9121580730043,10744987334838,12581781338225,14645923967822,16949841545718,19503946899846,22316145817861,25391344253706,28730968598006,32332516986458,36189156316669,40289383772721,44616767503436,49149783222164,53861759596983,58720943917620,63690696241489,68729816553832,73793006130685,78831458233546,83793572110607,88625775167729,93273439484156,97681868911797,101797336395752,105568140742897,108945659628218,111885364118048,114347771576512,116299303499112,117713028888141,118569264165869,118856018589356,118569264165869,117713028888141,116299303499112,114347771576512,111885364118048,108945659628218,105568140742897,101797336395752,97681868911797,93273439484156,88625775167729,83793572110607,78831458233546,73793006130685,68729816553832,63690696241489,58720943917620,53861759596983,49149783222164,44616767503436,40289383772721,36189156316669,32332516986458,28730968598006,25391344253706,22316145817861,19503946899846,16949841545718,14645923967822,12581781338225,10744987334838,9121580730043,7696520717011,6454107053347,5378360690538,4453357493217,3663514839811,2993827453957,2430055834958,1958866955190,1567932721373,1245988228183,982856549796,769443141268,597706850567,460610956490,352060432000,266828600394,200478279458,149279713111,110129104620,80469216567,58214442932,41681033167,29523786937,20679195905,14315519975,9789373396,6608699560,4401506472,2889956772,1869087094,1189646357,744404381,457402910,275623227,162632922,93806809,52787950,28915230,15376678,7914259,3928023,1872147,852265,368306,149869,56889,19838,6254,1727,402,70,8"
MpH?GCC@A??@?@O??,"0,0,0,0,0,0,4,24,134,580,2197,7381,22371,62322,161109,390707,895435,1953155,4075467,8176052,15829518,29681398,54054573,95859748,165893939,280711972,465203605,756172719,1207120036,1894658011,2926843334,4454011698,6682463363,9891737298,14455865729,20869427687,29778756243,42019124586,58658053494,81045412657,110870088380,150223468934,201668928565,268316912052,353903916487,462874087638,600460707370,772765153409,986829516741,1250699393177,1573471991659,1965325192730,2437522182838,3002386781015,3673244226524,4464322924075,5390612876160,6467677666632,7711417922247,9137785399754,10762448886831,12600414524747,14665605671466,16970408893290,19525195746794,22337830809978,25413179695808,28752631004328,32353648721418,36209370929713,40308272505869,44633907222956,49164745524153,53874120744540,58730295686107,63696656935921,68732042433091,73791202068331,78825388354888,83783068646392,88610746731637,93253876753070,97657849267030,101769025243065,105535791705480,108909610938870,111846033963468,114305649722848,116254942215401,117667030428615,118522268373612,118808687662242,118522268373612,117667030428615,116254942215401,114305649722848,111846033963468,108909610938870,105535791705480,101769025243065,97657849267030,93253876753070,88610746731637,83783068646392,78825388354888,73791202068331,68732042433091,63696656935921,58730295686107,53874120744540,49164745524153,44633907222956,40308272505869,36209370929713,32353648721418,28752631004328,25413179695808,22337830809978,19525195746794,16970408893290,14665605671466,12600414524747,10762448886831,9137785399754,7711417922247,6467677666632,5390612876160,4464322924075,3673244226524,3002386781015,2437522182838,1965325192730,1573471991659,1250699393177,986829516741,772765153409,600460707370,462874087638,353903916487,268316912052,201668928565,150223468934,110870088380,81045412657,58658053494,42019124586,29778756243,20869427687,14455865729,9891737298,6682463363,4454011698,2926843334,1894658011,1207120036,756172719,465203605,280711972,165893939,95859748,54054573,29681398,15829518,8176052,4075467,1953155,895435,390707,161109,62322,22371,7381,2197,580,134,24,4"
MpH?GCC@A??@?A?A?,"0,0,0,0,0,0,4,30,180,778,2913,9456,27840,75269,189750,449975,1012453,2173396,4475242,8876952,17023348,31659830,57257391,100929825,173762092,292694271,483140676,782587230,1245434424,1949433038,3004094036,4561550692,6830329449,10092649490,14725775412,21228073701,30250310227,42632820407,59448871312,82054694340,112146171407,151822170968,203653970418,270760117927,356885243638,466481324224,604788921805,777915692154,992908640867,1257816429663,1581737034293,1974846267955,2448401998054,3014718970646,3687109215605,4479783483427,5407709437561,6486423538523,7731794587229,9159738021567,10785882182464,12625189330413,14691536225326,16997261142190,19552686822137,22365629873376,25440910138088,28779874334070,32379949922631,36234245450782,40331214736459,44654400394941,49182272663442,53888176735987,58740399846807,63702365896137,68732962945206,73787003360007,78815813446093,83767944500115,88589992643586,93227510676028,97625991885688,101731901494338,105493729528607,108863037393638,111795468629807,114251695405379,116198273422640,117608379752454,118462411113968,118748425259214,118462411113968,117608379752454,116198273422640,114251695405379,111795468629807,108863037393638,105493729528607,101731901494338,97625991885688,93227510676028,88589992643586,83767944500115,78815813446093,73787003360007,68732962945206,63702365896137,58740399846807,53888176735987,49182272663442,44654400394941,40331214736459,36234245450782,32379949922631,28779874334070,25440910138088,22365629873376,19552686822137,16997261142190,14691536225326,12625189330413,10785882182464,9159738021567,7731794587229,6486423538523,5407709437561,4479783483427,3687109215605,3014718970646,2448401998054,1974846267955,1581737034293,1257816429663,992908640867,777915692154,604788921805,466481324224,356885243638,270760117927,203653970418,151822170968,112146171407,82054694340,59448871312,42632820407,30250310227,21228073701,14725775412,10092649490,6830329449,4561550692,3004094036,1949433038,1245434424,782587230,483140676,292694271,173762092,100929825,57257391,31659830,17023348,8876952,4475242,2173396,1012453,449975,189750,75269,27840,9456,2913,778,180,30,4"
MpH?GCC@A??@?AO??,"0,0,0,0,0,0,1,16,110,541,2168,7473,22967,64309,166562,403834,924547,2013193,4193323,8396820,16228194,30377295,55235285,97810047,169041792,285682422,472899471,767868759,1224595470,1920347970,2964044241,4507109941,6757230442,9995652963,14598516827,21062928613,30038250109,42363289012,59109672823,81631926733,111624175215,151183550501,202879661997,269829530157,355776475213,465171480218,603254494931,776133061575,990854661614,1255469089705,1579076206880,1971854536256,2445065505570,3011028308217,3683060332595,4475378524312,5402957560043,6481341633624,7726407860056,9154080420224,10779996693505,12619127981799,14685359925570,16991039274186,19546496565319,22359555267733,25435040980851,28774304754638,32374776822021,36229566781562,40327127611755,44650999118311,49179646793663,53886409056070,58739564443157,63702526404088,68734170864585,73789296597998,78819215165201,83772462164946,88595617367118,93234216985786,97633737687014,101740628430405,105503363700209,108873490338678,111806638555083,114263468847507,116210526966406,117620982026642,118475224972391,118761310056796,118475224972391,117620982026642,116210526966406,114263468847507,111806638555083,108873490338678,105503363700209,101740628430405,97633737687014,93234216985786,88595617367118,83772462164946,78819215165201,73789296597998,68734170864585,63702526404088,58739564443157,53886409056070,49179646793663,44650999118311,40327127611755,36229566781562,32374776822021,28774304754638,25435040980851,22359555267733,19546496565319,16991039274186,14685359925570,12619127981799,10779996693505,9154080420224,7726407860056,6481341633624,5402957560043,4475378524312,3683060332595,3011028308217,2445065505570,1971854536256,1579076206880,1255469089705,990854661614,776133061575,603254494931,465171480218,355776475213,269829530157,202879661997,151183550501,111624175215,81631926733,59109672823,42363289012,30038250109,21062928613,14598516827,9995652963,6757230442,4507109941,2964044241,1920347970,1224595470,767868759,472899471,285682422,169041792,97810047,55235285,30377295,16228194,8396820,4193323,2013193,924547,403834,166562,64309,22967,7473,2168,541,110,16,1"
