graph6,polynomial
JpOGOOGO??_,"0,0,0,0,1,9,42,176,581,1719,4578,11176,25449,54547,110940,215390,401516,721539,1254647,2116824,3474117,5557533,8681458,13262295,19840670,29100622,41890368,59234913,82347715,112627040,151648183,201133244,262913339,338864743,430837569,540555827,669517832,818871240,989301854,1180905650,1393093417,1624491480,1872895229,2135232343,2407592640,2685277022,2962920910,3234632079,3494200629,3735305854,3951780907,4137847091,4288381458,4399123736,4466889871,4489699976,4466889871,4399123736,4288381458,4137847091,3951780907,3735305854,3494200629,3234632079,2962920910,2685277022,2407592640,2135232343,1872895229,1624491480,1393093417,1180905650,989301854,818871240,669517832,540555827,430837569,338864743,262913339,201133244,151648183,112627040,82347715,59234913,41890368,29100622,19840670,13262295,8681458,5557533,3474117,2116824,1254647,721539,401516,215390,110940,54547,25449,11176,4578,1719,581,176,42,9,1"
JpOGOOGOA??,"0,0,0,0,2,12,52,200,650,1898,4974,12066,27225,58032,117253,226538,420234,752160,1302840,2190841,3584253,5717823,8908458,13577254,20267205,29667322,42626810,60174310,83521307,114066794,153379036,203176448,265276526,341546511,433816210,543796220,672959347,822438463,992892898,1184406749,1396368588,1627401904,1875289383,2136970168,2408535608,2685314412,2961958265,3232618154,3491111614,3731170874,3946661403,4131858150,4281665492,4391868295,4459295407,4481994724,4459295407,4391868295,4281665492,4131858150,3946661403,3731170874,3491111614,3232618154,2961958265,2685314412,2408535608,2136970168,1875289383,1627401904,1396368588,1184406749,992892898,822438463,672959347,543796220,433816210,341546511,265276526,203176448,153379036,114066794,83521307,60174310,42626810,29667322,20267205,13577254,8908458,5717823,3584253,2190841,1302840,752160,420234,226538,117253,58032,27225,12066,4974,1898,650,200,52,12,2"
JpOGOP??G@?,"0,0,0,0,1,7,33,142,475,1446,3926,9771,22652,49258,101416,199072,374483,678245,1187486,2015564,3325325,5344472,8383227,12854014,19293618,28382395,40965644,58067635,80901851,110869324,149551249,198678360,260093297,335688652,427332302,536768924,665520133,814756171,985184183,1176921201,1389393378,1621236756,1870251534,2133360619,2406639923,2685369988,2964156097,3237067458,3497853121,3740145077,3957727284,4144775660,4296124553,4407475437,4475618729,4498556864,4475618729,4407475437,4296124553,4144775660,3957727284,3740145077,3497853121,3237067458,2964156097,2685369988,2406639923,2133360619,1870251534,1621236756,1389393378,1176921201,985184183,814756171,665520133,536768924,427332302,335688652,260093297,198678360,149551249,110869324,80901851,58067635,40965644,28382395,19293618,12854014,8383227,5344472,3325325,2015564,1187486,678245,374483,199072,101416,49258,22652,9771,3926,1446,475,142,33,7,1"
JpOGOP??I??,"0,0,0,0,0,4,24,110,418,1318,3724,9464,22255,48806,101173,199264,375892,681896,1195226,2029791,3350035,5384249,8445054,12945928,19426209,28567224,41217508,58400712,81332991,111413582,150224170,199490764,261055228,336800659,428591738,538161352,667024883,816338245,986804176,1178523777,1390921118,1622620894,1871425295,2134250842,2407185824,2685509570,2963847463,3236276876,3496571966,3738376012,3955504515,4142142980,4293154570,4404248757,4472236465,4495118008,4472236465,4404248757,4293154570,4142142980,3955504515,3738376012,3496571966,3236276876,2963847463,2685509570,2407185824,2134250842,1871425295,1622620894,1390921118,1178523777,986804176,816338245,667024883,538161352,428591738,336800659,261055228,199490764,150224170,111413582,81332991,58400712,41217508,28567224,19426209,12945928,8445054,5384249,3350035,2029791,1195226,681896,375892,199264,101173,48806,22255,9464,3724,1318,418,110,24,4"
JpOGOP?OA??,"0,0,0,0,2,12,50,196,630,1850,4869,11849,26814,57296,116002,224521,417065,747331,1295757,2180731,3570141,5698665,8883024,13544201,20225219,29614968,42562794,60097703,83431332,113962951,153261588,203046180,265134724,341395444,433658707,543635610,672800015,822284919,992749800,1184279443,1396262149,1627320810,1875238143,2136952526,2408554074,2685371081,2962054083,3232752484,3491283428,3731377816,3946899447,4132123282,4281952771,4392171477,4459608412,4482311228,4459608412,4392171477,4281952771,4132123282,3946899447,3731377816,3491283428,3232752484,2962054083,2685371081,2408554074,2136952526,1875238143,1627320810,1396262149,1184279443,992749800,822284919,672800015,543635610,433658707,341395444,265134724,203046180,153261588,113962951,83431332,60097703,42562794,29614968,20225219,13544201,8883024,5698665,3570141,2180731,1295757,747331,417065,224521,116002,57296,26814,11849,4869,1850,630,196,50,12,2"
JpOGQ?@?Q??,"0,0,0,0,0,2,17,88,350,1155,3342,8675,20694,45931,96033,190562,361595,659198,1160177,1977325,3273275,5274864,8292475,12737851,19148191,28203391,40750160,57812242,80605609,110531174,149173210,198262636,259646546,335216538,426845801,536277701,665038818,814296600,984763733,1176552000,1389092975,1621015810,1870125010,2133334738,2406726323,2685568768,2964472846,3237496391,3498393914,3740784843,3958460760,4145584349,4296998671,4408393254,4476567395,4499511988,4476567395,4408393254,4296998671,4145584349,3958460760,3740784843,3498393914,3237496391,2964472846,2685568768,2406726323,2133334738,1870125010,1621015810,1389092975,1176552000,984763733,814296600,665038818,536277701,426845801,335216538,259646546,198262636,149173210,110531174,80605609,57812242,40750160,28203391,19148191,12737851,8292475,5274864,3273275,1977325,1160177,659198,361595,190562,96033,45931,20694,8675,3342,1155,350,88,17,2"
JpOGQ?@O??_,"0,0,0,0,0,1,13,67,290,992,2967,7880,19117,42984,90805,181670,346959,636030,1124404,1923832,3195121,5163676,8137507,12527096,18866734,27835820,40278567,57219721,79873549,109645260,148118654,197032769,258236831,333634432,425102566,534401354,663060770,812267499,982736412,1174598124,1387280961,1619431369,1868841727,2132437917,2406280359,2685642496,2965103568,3238721840,3500211218,3743188081,3961401109,4149010353,4300816619,4412514750,4480867333,4503879654,4480867333,4412514750,4300816619,4149010353,3961401109,3743188081,3500211218,3238721840,2965103568,2685642496,2406280359,2132437917,1868841727,1619431369,1387280961,1174598124,982736412,812267499,663060770,534401354,425102566,333634432,258236831,197032769,148118654,109645260,79873549,57219721,40278567,27835820,18866734,12527096,8137507,5163676,3195121,1923832,1124404,636030,346959,181670,90805,42984,19117,7880,2967,992,290,67,13,1"
JpOGQ?@OA??,"0,0,0,0,0,4,25,116,436,1383,3886,9859,23088,50479,104299,204868,385457,697656,1220263,2068465,3407949,5468778,8565273,13113063,19653277,28869269,41610862,58902934,81961507,112185040,151152732,200587256,262324784,338241588,430193565,539903975,668877206,818258120,988738267,1180409136,1392686561,1624189398,1872717448,2135188790,2407697457,2685532474,2963333460,3235195313,3494913232,3736152579,3952752434,4138920937,4289542881,4400344772,4468151571,4490971656,4468151571,4400344772,4289542881,4138920937,3952752434,3736152579,3494913232,3235195313,2963333460,2685532474,2407697457,2135188790,1872717448,1624189398,1392686561,1180409136,988738267,818258120,668877206,539903975,430193565,338241588,262324784,200587256,151152732,112185040,81961507,58902934,41610862,28869269,19653277,13113063,8565273,5468778,3407949,2068465,1220263,697656,385457,204868,104299,50479,23088,9859,3886,1383,436,116,25,4"
JpOGQ@?OA??,"0,0,0,0,3,15,69,250,791,2244,5749,13676,30363,63812,127487,243931,448728,797362,1372531,2295382,3737097,5935980,9212827,13992873,20823106,30395887,43563286,61355436,84983136,115842493,155496323,205654360,268121919,344750843,437352261,547615856,676992035,826590047,997046825,1188427047,1400102925,1630687030,1877958552,2138861027,2409498659,2685222117,2960713079,3230160034,3487424449,3726285281,3940656100,4124860084,4273845030,4383431893,4450477710,4473048000,4450477710,4383431893,4273845030,4124860084,3940656100,3726285281,3487424449,3230160034,2960713079,2685222117,2409498659,2138861027,1877958552,1630687030,1400102925,1188427047,997046825,826590047,676992035,547615856,437352261,344750843,268121919,205654360,155496323,115842493,84983136,61355436,43563286,30395887,20823106,13992873,9212827,5935980,3737097,2295382,1372531,797362,448728,243931,127487,63812,30363,13676,5749,2244,791,250,69,15,3"
JpOI?D??I??,"0,0,0,0,0,1,16,85,346,1177,3419,8927,21266,47205,98511,195276,369736,673158,1182595,2012792,3326817,5354367,8406154,12898065,19366648,28496943,41133681,58306037,81224691,111296546,150095744,199358479,260916685,336665857,428457537,538040331,666912329,816248130,986729197,1178478965,1390895610,1622630087,1871453968,2134314371,2407265544,2685621094,2963968477,3236424531,3496722056,3738546976,3955671222,4142326020,4293328716,4404436897,4472413195,4495307046,4472413195,4404436897,4293328716,4142326020,3955671222,3738546976,3496722056,3236424531,2963968477,2685621094,2407265544,2134314371,1871453968,1622630087,1390895610,1178478965,986729197,816248130,666912329,538040331,428457537,336665857,260916685,199358479,150095744,111296546,81224691,58306037,41133681,28496943,19366648,12898065,8406154,5354367,3326817,2012792,1182595,673158,369736,195276,98511,47205,21266,8927,3419,1177,346,85,16,1"
JpOI?D?OA??,"0,0,0,0,1,9,50,194,661,1941,5150,12470,28191,59881,120910,232978,431420,770375,1332075,2235608,3651633,5815479,9047684,13769805,20529162,30014086,43078678,60749153,84240757,114946980,154438417,204423676,266720617,343181095,435633147,545767823,675055232,824604980,995075634,1186528430,1398355553,1629160564,1876738031,2138013473,2409101414,2685324180,2961367208,3231383231,3489232239,3728651362,3943552809,4128216321,4277591290,4387460644,4454689957,4477314684,4454689957,4387460644,4277591290,4128216321,3943552809,3728651362,3489232239,3231383231,2961367208,2685324180,2409101414,2138013473,1876738031,1629160564,1398355553,1186528430,995075634,824604980,675055232,545767823,435633147,343181095,266720617,204423676,154438417,114946980,84240757,60749153,43078678,30014086,20529162,13769805,9047684,5815479,3651633,2235608,1332075,770375,431420,232978,120910,59881,28191,12470,5150,1941,661,194,50,9,1"
JpOIA@?OA??,"0,0,0,1,5,32,120,412,1206,3238,7882,17999,38564,78698,153308,287097,518415,906591,1538829,2542082,4094011,6440566,9910545,14937681,22076607,32026837,45645189,63963750,88191020,119716441,160089631,211001361,274230664,351596382,444870845,555700434,685488436,835297130,1005718728,1196777834,1407815307,1637424041,1883377170,2142629186,2411313333,2684825660,2957911214,3224836480,3479551720,3715932146,3927991363,4110147869,4257437977,4365757266,4432018951,4454323492,4432018951,4365757266,4257437977,4110147869,3927991363,3715932146,3479551720,3224836480,2957911214,2684825660,2411313333,2142629186,1883377170,1637424041,1407815307,1196777834,1005718728,835297130,685488436,555700434,444870845,351596382,274230664,211001361,160089631,119716441,88191020,63963750,45645189,32026837,22076607,14937681,9910545,6440566,4094011,2542082,1538829,906591,518415,287097,153308,78698,38564,17999,7882,3238,1206,412,120,32,5,1"
JsaCCA?O??_,"0,0,1,2,22,70,268,759,2102,5156,11919,25771,53060,104271,197031,358874,633085,1083992,1806685,2935634,4659572,7234373,11002234,16407426,24017909,34541008,48842483,67954080,93083304,125605319,167053494,219085531,283444901,361897044,456161044,567813651,698194451,848290796,1018634819,1209186889,1419248965,1647378572,1891348823,2148124113,2413888412,2684099013,2953602925,3216773537,3467701683,3700396522,3909026970,4088144413,4232924168,4339362160,4404464150,4426373088,4404464150,4339362160,4232924168,4088144413,3909026970,3700396522,3467701683,3216773537,2953602925,2684099013,2413888412,2148124113,1891348823,1647378572,1419248965,1209186889,1018634819,848290796,698194451,567813651,456161044,361897044,283444901,219085531,167053494,125605319,93083304,67954080,48842483,34541008,24017909,16407426,11002234,7234373,4659572,2935634,1806685,1083992,633085,358874,197031,104271,53060,25771,11919,5156,2102,759,268,70,22,2,1"
JsaCC@??G@?,"0,0,1,2,20,56,220,623,1716,4228,9883,21613,44992,89463,170957,314742,561053,969990,1631285,2673154,4276554,6688543,10241772,15370572,22632953,32727948,46514539,65021044,89456894,121204407,161810338,212954451,276410271,353981074,447431850,558391105,688253465,838064002,1008409579,1199298207,1410071797,1639314290,1884806643,2143502413,2411553878,2684363641,2956705011,3222859407,3476809905,3712450608,3923832348,4105388679,4252188722,4360139590,4426177834,4448403336,4426177834,4360139590,4252188722,4105388679,3923832348,3712450608,3476809905,3222859407,2956705011,2684363641,2411553878,2143502413,1884806643,1639314290,1410071797,1199298207,1008409579,838064002,688253465,558391105,447431850,353981074,276410271,212954451,161810338,121204407,89456894,65021044,46514539,32727948,22632953,15370572,10241772,6688543,4276554,2673154,1631285,969990,561053,314742,170957,89463,44992,21613,9883,4228,1716,623,220,56,20,2,1"
JsaCC@??I??,"0,0,0,1,6,34,133,448,1299,3461,8346,18900,40307,81826,158687,295987,532777,929009,1572959,2592541,4166965,6543621,10053208,15130697,22332946,32360621,46071895,64498698,88849965,120513055,161035958,212104525,275493280,353013328,446430299,557379848,687256851,837112561,1007531124,1198526579,1409435044,1638842975,1884524177,2143433028,2411710806,2684760827,2957343946,3223740119,3477920674,3713778993,3925352687,4107077370,4254010947,4362062305,4428159594,4450407526,4428159594,4362062305,4254010947,4107077370,3925352687,3713778993,3477920674,3223740119,2957343946,2684760827,2411710806,2143433028,1884524177,1638842975,1409435044,1198526579,1007531124,837112561,687256851,557379848,446430299,353013328,275493280,212104525,161035958,120513055,88849965,64498698,46071895,32360621,22332946,15130697,10053208,6543621,4166965,2592541,1572959,929009,532777,295987,158687,81826,40307,18900,8346,3461,1299,448,133,34,6,1"
JsaCA?@?OA?,"0,0,1,2,20,51,204,567,1541,3798,8881,19460,40746,81524,156707,290291,520684,905481,1531238,2522329,4055026,6371176,9797548,14762156,21817128,31656407,45134445,63277378,87295525,118575353,158671691,209277263,272183540,349216936,442170325,552703334,682244201,831873538,1002211496,1193295407,1404491793,1634400888,1880809107,2140663611,2410097434,2684480550,2958541568,3226505687,3482290442,3719720144,3932773629,4115812312,4263840546,4372711250,4439319014,4461737254,4439319014,4372711250,4263840546,4115812312,3932773629,3719720144,3482290442,3226505687,2958541568,2684480550,2410097434,2140663611,1880809107,1634400888,1404491793,1193295407,1002211496,831873538,682244201,552703334,442170325,349216936,272183540,209277263,158671691,118575353,87295525,63277378,45134445,31656407,21817128,14762156,9797548,6371176,4055026,2522329,1531238,905481,520684,290291,156707,81524,40746,19460,8881,3798,1541,567,204,51,20,2,1"
JsaCA?@?Q??,"0,0,0,1,4,25,97,342,1006,2729,6756,15619,33925,70057,137963,260856,475362,838034,1432924,2382814,3860881,6107220,9445064,14301331,21225031,30909998,44209207,62151732,85948110,116991343,156840357,207198371,269864283,346679292,439445792,549840909,679303567,828930981,999351201,1190616453,1402094658,1632393293,1879292499,2139737942,2409845462,2684974824,2959827479,3228610215,3485208093,3723422537,3937196448,4120871591,4269420785,4378682043,4445527926,4468029136,4445527926,4378682043,4269420785,4120871591,3937196448,3723422537,3485208093,3228610215,2959827479,2684974824,2409845462,2139737942,1879292499,1632393293,1402094658,1190616453,999351201,828930981,679303567,549840909,439445792,346679292,269864283,207198371,156840357,116991343,85948110,62151732,44209207,30909998,21225031,14301331,9445064,6107220,3860881,2382814,1432924,838034,475362,260856,137963,70057,33925,15619,6756,2729,1006,342,97,25,4,1"
JsaCA?@O??_,"0,0,0,1,3,25,80,310,899,2516,6238,14620,31980,66595,131880,250826,459026,812602,1394086,2325487,3777775,5990149,9283041,14082469,20934602,30532808,43727643,61549558,85207539,116098221,155781494,205967287,268457971,345105184,437717118,547984017,677352474,826933580,997361797,1188703056,1400327819,1630852279,1878053630,2138879608,2409434265,2685072295,2960475191,3229837154,3487017987,3725802308,3940104008,4124249524,4273185523,4382738386,4449762171,4472325790,4449762171,4382738386,4273185523,4124249524,3940104008,3725802308,3487017987,3229837154,2960475191,2685072295,2409434265,2138879608,1878053630,1630852279,1400327819,1188703056,997361797,826933580,677352474,547984017,437717118,345105184,268457971,205967287,155781494,116098221,85207539,61549558,43727643,30532808,20934602,14082469,9283041,5990149,3777775,2325487,1394086,812602,459026,250826,131880,66595,31980,14620,6238,2516,899,310,80,25,3,1"
JsaCA?@OA??,"0,0,0,0,4,19,84,302,932,2589,6496,15176,33301,69210,136933,259808,474659,838377,1435560,2389547,3874441,6131545,9485388,14364286,21319175,31045517,44397938,62406987,86283872,117421770,157379134,207857136,270651347,347598592,440495220,551010856,680576428,830280016,1000740485,1192001928,1403424463,1633609548,1880334389,2140544305,2410357894,2685142025,2959608081,3227975773,3484146429,3721939022,3935314566,4118633709,4266886187,4375924122,4442631474,4465085910,4442631474,4375924122,4266886187,4118633709,3935314566,3721939022,3484146429,3227975773,2959608081,2685142025,2410357894,2140544305,1880334389,1633609548,1403424463,1192001928,1000740485,830280016,680576428,551010856,440495220,347598592,270651347,207857136,157379134,117421770,86283872,62406987,44397938,31045517,21319175,14364286,9485388,6131545,3874441,2389547,1435560,838377,474659,259808,136933,69210,33301,15176,6496,2589,932,302,84,19,4"
JsaA?CA?_C?,"0,0,1,2,20,50,200,553,1490,3674,8584,18796,39425,79031,152182,282477,507696,884617,1498748,2473160,3982560,6267075,9651492,14561641,21547721,31301970,44677219,62698885,86577523,117700954,157626734,208051825,270773667,347626483,440412501,550801709,680233645,829800946,1000134913,1191282795,1402619424,1632750498,1879464441,2139706275,2409602554,2684512454,2959149575,3227720195,3484119867,3722149522,3935763798,4119299791,4267740123,4376919462,4443718377,4466201360,4443718377,4376919462,4267740123,4119299791,3935763798,3722149522,3484119867,3227720195,2959149575,2684512454,2409602554,2139706275,1879464441,1632750498,1402619424,1191282795,1000134913,829800946,680233645,550801709,440412501,347626483,270773667,208051825,157626734,117700954,86577523,62698885,44677219,31301970,21547721,14561641,9651492,6267075,3982560,2473160,1498748,884617,507696,282477,152182,79031,39425,18796,8584,3674,1490,553,200,50,20,2,1"
JsaA?CA?a??,"0,0,0,1,4,23,85,304,894,2431,6067,14170,31040,64663,128322,244321,448097,794533,1365521,2281310,3711997,5894092,9146968,13893494,20678609,30192734,43286095,60986197,84504257,115236104,154745979,204745837,267046689,343504913,435941441,546054293,675304675,824813121,995230025,1186626905,1398387919,1629131473,1876641003,2137857914,2408885386,2685061221,2961057145,3231042819,3488859711,3728262759,3943147118,4127806899,4277171792,4387044021,4454268041,4476897136,4454268041,4387044021,4277171792,4127806899,3943147118,3728262759,3488859711,3231042819,2961057145,2685061221,2408885386,2137857914,1876641003,1629131473,1398387919,1186626905,995230025,824813121,675304675,546054293,435941441,343504913,267046689,204745837,154745979,115236104,84504257,60986197,43286095,30192734,20678609,13893494,9146968,5894092,3711997,2281310,1365521,794533,448097,244321,128322,64663,31040,14170,6067,2431,894,304,85,23,4,1"
JsaA?CAO??_,"0,0,0,1,3,22,66,254,734,2070,5215,12432,27633,58416,117281,225806,417764,746706,1292098,2171944,3552705,5668158,8832991,13467062,20110793,29452023,42337485,59795581,83036241,113460054,152635599,202285559,264230472,340345119,432465146,542311756,671365690,820772082,991198290,1182740046,1394791458,1625984133,1874101014,2136083102,2408014523,2685218279,2962330790,3233490248,3492492654,3733052966,3949012317,4134628105,4284782346,4395246896,4462834932,4485589880,4462834932,4395246896,4284782346,4134628105,3949012317,3733052966,3492492654,3233490248,2962330790,2685218279,2408014523,2136083102,1874101014,1625984133,1394791458,1182740046,991198290,820772082,671365690,542311756,432465146,340345119,264230472,202285559,152635599,113460054,83036241,59795581,42337485,29452023,20110793,13467062,8832991,5668158,3552705,2171944,1292098,746706,417764,225806,117281,58416,27633,12432,5215,2070,734,254,66,22,3,1"
JsaA?CAOA??,"0,0,0,0,2,10,56,212,689,1999,5220,12573,28281,59993,120785,232593,430350,768364,1328179,2229176,3640923,5799404,9023454,13735450,20480686,29949298,42992192,60638233,84099695,114773826,154227873,204175862,266431388,342854328,435268081,545372911,674633426,824171178,994637182,1186104866,1397957425,1628811062,1876448491,2137808101,2408988544,2685325242,2961484946,3231631933,3489604784,3729153604,3944167639,4128939608,4278395757,4388334188,4455598832,4478242212,4455598832,4388334188,4278395757,4128939608,3944167639,3729153604,3489604784,3231631933,2961484946,2685325242,2408988544,2137808101,1876448491,1628811062,1397957425,1186104866,994637182,824171178,674633426,545372911,435268081,342854328,266431388,204175862,154227873,114773826,84099695,60638233,42992192,29949298,20480686,13735450,9023454,5799404,3640923,2229176,1328179,768364,430350,232593,120785,59993,28281,12573,5220,1999,689,212,56,10,2"
JsaA?D??I??,"0,0,0,0,1,9,43,174,601,1770,4748,11583,26414,56562,114922,222672,414379,743233,1290020,2172368,3558949,5683166,8863027,13517880,20192344,29573505,42513180,60037465,83361449,113881618,153170807,202944284,265025661,341277778,433537830,543511278,672678563,822166053,992642113,1184181915,1396183244,1627259612,1875202766,2136939787,2408572607,2685415552,2962131243,3232856132,3491418533,3731535047,3947084346,4132324504,4282173489,4392400803,4459848961,4482550020,4459848961,4392400803,4282173489,4132324504,3947084346,3731535047,3491418533,3232856132,2962131243,2685415552,2408572607,2136939787,1875202766,1627259612,1396183244,1184181915,992642113,822166053,672678563,543511278,433537830,341277778,265025661,202944284,153170807,113881618,83361449,60037465,42513180,29573505,20192344,13517880,8863027,5683166,3558949,2172368,1290020,743233,414379,222672,114922,56562,26414,11583,4748,1770,601,174,43,9,1"
JsaA?D?OA??,"0,0,0,0,3,17,67,254,804,2273,5814,13808,30692,64517,128848,246373,453095,804843,1384831,2314811,3767051,5980703,9278127,14085426,20951375,30569743,43794106,61654612,85363405,116315942,156074420,206345614,268932623,345681291,438398757,548766577,678228146,827884124,998365437,1189726280,1401334809,1631797500,1878892292,2139561046,2409914335,2685306006,2960430236,3229485803,3486349765,3724815257,3938816986,4122689792,4271399924,4380780064,4447698932,4470224888,4447698932,4380780064,4271399924,4122689792,3938816986,3724815257,3486349765,3229485803,2960430236,2685306006,2409914335,2139561046,1878892292,1631797500,1401334809,1189726280,998365437,827884124,678228146,548766577,438398757,345681291,268932623,206345614,156074420,116315942,85363405,61654612,43794106,30569743,20951375,14085426,9278127,5980703,3767051,2314811,1384831,804843,453095,246373,128848,64517,30692,13808,5814,2273,804,254,67,17,3"
JsaAA@?OA??,"0,0,0,2,11,39,143,456,1296,3349,8060,18162,38864,79029,153710,287411,518953,907261,1540101,2544003,4097741,6446855,9921739,14955230,22104417,32068605,45706714,64049554,88308959,119872514,160292660,211256666,274545619,351973055,445313093,556204253,686049616,835903654,1006358669,1197428198,1408455069,1638022728,1883907642,2143057166,2411612387,2684964786,2957871538,3224598071,3479108711,3715281009,3927147214,4109125358,4256269308,4364475364,4430670326,4452949324,4430670326,4364475364,4256269308,4109125358,3927147214,3715281009,3479108711,3224598071,2957871538,2684964786,2411612387,2143057166,1883907642,1638022728,1408455069,1197428198,1006358669,835903654,686049616,556204253,445313093,351973055,274545619,211256666,160292660,119872514,88308959,64049554,45706714,32068605,22104417,14955230,9921739,6446855,4097741,2544003,1540101,907261,518953,287411,153710,79029,38864,18162,8060,3349,1296,456,143,39,11,2"
Js`?GGCO??_,"0,0,0,1,3,22,62,242,688,1942,4910,11767,26282,55854,112650,217811,404493,725403,1258971,2121898,3479063,5562520,8684975,13264219,19838711,29094457,41876831,59213576,82314846,112582523,151588095,201058515,262820246,338755954,430710459,540415250,669362664,818709238,989133360,1180740878,1392933849,1624349065,1872771594,2135140166,2407532147,2685260064,2962945350,3234707124,3494320184,3735476042,3951991317,4138100347,4288663357,4399433720,4467211133,4490030324,4467211133,4399433720,4288663357,4138100347,3951991317,3735476042,3494320184,3234707124,2962945350,2685260064,2407532147,2135140166,1872771594,1624349065,1392933849,1180740878,989133360,818709238,669362664,540415250,430710459,338755954,262820246,201058515,151588095,112582523,82314846,59213576,41876831,29094457,19838711,13264219,8684975,5562520,3479063,2121898,1258971,725403,404493,217811,112650,55854,26282,11767,4910,1942,688,242,62,22,3,1"
Js`?GGCOA??,"0,0,0,0,2,8,48,190,621,1827,4830,11777,26717,57095,115649,223875,416076,745704,1293265,2176862,3564469,5690384,8871454,13528106,20203680,29586538,42526284,60051231,83373927,113892960,153178487,202948884,265023620,341270402,433521647,543487849,672645046,822125974,992592444,1184127836,1396123103,1627199434,1875141529,2136885461,2408523164,2685379602,2962106712,3232849903,3491426904,3731564614,3947128111,4132387442,4282247459,4392487954,4459939632,4482646416,4459939632,4392487954,4282247459,4132387442,3947128111,3731564614,3491426904,3232849903,2962106712,2685379602,2408523164,2136885461,1875141529,1627199434,1396123103,1184127836,992592444,822125974,672645046,543487849,433521647,341270402,265023620,202948884,153178487,113892960,83373927,60051231,42526284,29586538,20203680,13528106,8871454,5690384,3564469,2176862,1293265,745704,416076,223875,115649,57095,26717,11777,4830,1827,621,190,48,8,2"
Js`?GH??G@?,"0,0,0,1,3,21,60,224,631,1798,4575,11019,24821,53075,107671,209329,390497,702991,1224383,2069875,3402839,5453669,8533051,13056626,19561324,28731006,41409755,58625171,81587474,111699578,150536604,199829437,261410295,337170281,428962929,538529537,667374734,816665682,987090889,1178767322,1391104286,1622742559,1871470346,2134223736,2407072303,2685319522,2963571401,3235927468,3496143163,3737886644,3954948930,4141543596,4292509450,4403580242,4471543826,4494426702,4471543826,4403580242,4292509450,4141543596,3954948930,3737886644,3496143163,3235927468,2963571401,2685319522,2407072303,2134223736,1871470346,1622742559,1391104286,1178767322,987090889,816665682,667374734,538529537,428962929,337170281,261410295,199829437,150536604,111699578,81587474,58625171,41409755,28731006,19561324,13056626,8533051,5453669,3402839,2069875,1224383,702991,390497,209329,107671,53075,24821,11019,4575,1798,631,224,60,21,3,1"
Js`?GH??I??,"0,0,0,0,1,6,31,130,472,1438,3986,10006,23304,50765,104640,205219,385734,697732,1219873,2067239,3405341,5464173,8557699,13101526,19636291,28845582,41578562,58860521,81906840,112116980,151069428,200488322,262209002,338110116,430046539,539744543,668707103,818082907,988561598,1180238497,1392526556,1624049064,1872601674,2135106727,2407652799,2685533231,2963380892,3235294740,3495061910,3736352317,3952996723,4139207861,4289861731,4400690733,4468511511,4491338770,4468511511,4400690733,4289861731,4139207861,3952996723,3736352317,3495061910,3235294740,2963380892,2685533231,2407652799,2135106727,1872601674,1624049064,1392526556,1180238497,988561598,818082907,668707103,539744543,430046539,338110116,262209002,200488322,151069428,112116980,81906840,58860521,41578562,28845582,19636291,13101526,8557699,5464173,3405341,2067239,1219873,697732,385734,205219,104640,50765,23304,10006,3986,1438,472,130,31,6,1"
Js`?GH?OA??,"0,0,0,0,1,8,43,180,605,1809,4837,11858,26993,57796,117205,226975,421777,755671,1309939,2203630,3605963,5752670,8962289,13657083,20382302,29828028,42845564,60464391,83897313,114542371,153968151,203889896,266122490,342527480,434929535,545030186,674295656,823847942,994338572,1185841736,1397740188,1628649206,1876350928,2137782230,2409039681,2685457186,2961699201,3231927329,3489978622,3729600627,3944679861,4129508217,4279010189,4388981918,4456266975,4478917394,4456266975,4388981918,4279010189,4129508217,3944679861,3729600627,3489978622,3231927329,2961699201,2685457186,2409039681,2137782230,1876350928,1628649206,1397740188,1185841736,994338572,823847942,674295656,545030186,434929535,342527480,266122490,203889896,153968151,114542371,83897313,60464391,42845564,29828028,20382302,13657083,8962289,5752670,3605963,2203630,1309939,755671,421777,226975,117205,57796,26993,11858,4837,1809,605,180,43,8,1"
Js`?I?@O??_,"0,0,0,0,1,4,31,102,414,1258,3607,9143,21687,47657,99295,195970,370787,673847,1183478,2012497,3326107,5351019,8401117,12887969,19352725,28474462,41104688,58264130,81172997,111227547,150014522,199256260,260801496,336528199,428309172,537871529,666739135,816060435,986548274,1178293721,1390731257,1622474416,1871335586,2134217893,2407221693,2685610280,2964021416,3236516498,3496882010,3738743819,3955932389,4142614511,4293668760,4404787461,4472796876,4495679706,4472796876,4404787461,4293668760,4142614511,3955932389,3738743819,3496882010,3236516498,2964021416,2685610280,2407221693,2134217893,1871335586,1622474416,1390731257,1178293721,986548274,816060435,666739135,537871529,428309172,336528199,260801496,199256260,150014522,111227547,81172997,58264130,41104688,28474462,19352725,12887969,8401117,5351019,3326107,2012497,1183478,673847,370787,195970,99295,47657,21687,9143,3607,1258,414,102,31,4,1"
